"experiment_group","user_id","count_transactions","avg_revenue","sum_revenue"
B,105977,0,0,0
B,105982,0,0,0
B,105986,0,0,0
B,105991,0,0,0
B,105993,0,0,0
B,105994,1,9.74,9.74
B,105996,0,0,0
B,105997,0,0,0
B,106001,0,0,0
B,106002,6,86.45,518.70
B,106004,0,0,0
B,106006,0,0,0
B,106010,10,27.84,278.41
B,106011,0,0,0
B,106012,0,0,0
B,106014,0,0,0
B,106016,0,0,0
B,106022,0,0,0
B,106024,0,0,0
B,106026,0,0,0
B,106028,0,0,0
B,106029,0,0,0
B,106030,0,0,0
B,106031,0,0,0
B,106034,0,0,0
B,106037,0,0,0
B,106038,0,0,0
B,106041,0,0,0
B,106042,0,0,0
B,106048,0,0,0
B,106051,0,0,0
B,106053,0,0,0
B,106054,0,0,0
B,106056,1,108.54,108.54
B,106059,0,0,0
B,106060,0,0,0
B,106064,0,0,0
B,106065,0,0,0
B,106067,0,0,0
B,106068,0,0,0
B,106071,0,0,0
B,106078,0,0,0
B,106080,0,0,0
B,106081,0,0,0
B,106082,0,0,0
B,106084,0,0,0
B,106085,0,0,0
B,106091,0,0,0
B,106092,0,0,0
B,106094,0,0,0
B,106095,6,45.49,272.94
B,106097,0,0,0
B,106098,0,0,0
B,106099,0,0,0
B,106101,0,0,0
B,106102,0,0,0
B,106105,0,0,0
B,106107,0,0,0
B,106108,0,0,0
B,106113,0,0,0
B,106114,0,0,0
B,106117,0,0,0
B,106119,0,0,0
B,106121,0,0,0
B,106124,0,0,0
B,106126,0,0,0
B,106127,0,0,0
B,106128,0,0,0
B,106129,0,0,0
B,106132,0,0,0
B,106133,5,48.58,242.89
B,106134,0,0,0
B,106138,0,0,0
B,106139,0,0,0
B,106140,0,0,0
B,106141,0,0,0
B,106142,0,0,0
B,106146,0,0,0
B,106148,0,0,0
B,106149,0,0,0
B,106151,0,0,0
B,106154,0,0,0
B,106155,0,0,0
B,106156,0,0,0
B,106163,0,0,0
B,106164,0,0,0
B,106165,0,0,0
B,106166,0,0,0
B,106167,0,0,0
B,106168,0,0,0
B,106170,0,0,0
B,106171,0,0,0
B,106172,0,0,0
B,106174,0,0,0
B,106177,0,0,0
B,106181,0,0,0
B,106182,0,0,0
B,106188,0,0,0
B,106191,0,0,0
B,106192,0,0,0
B,106193,0,0,0
B,106194,0,0,0
B,106197,0,0,0
B,106201,0,0,0
B,106202,0,0,0
B,106206,0,0,0
B,106207,0,0,0
B,106209,0,0,0
B,106210,0,0,0
B,106211,0,0,0
B,106212,0,0,0
B,106214,0,0,0
B,106215,0,0,0
B,106218,0,0,0
B,106220,0,0,0
B,106221,0,0,0
B,106222,0,0,0
B,106223,1,156.31,156.31
B,106224,0,0,0
B,106225,6,25.58,153.46
B,106228,0,0,0
B,106229,0,0,0
B,106230,0,0,0
B,106233,0,0,0
B,106237,0,0,0
B,106240,0,0,0
B,106241,0,0,0
B,106245,0,0,0
B,106246,0,0,0
B,106248,1,47.10,47.10
B,106252,0,0,0
B,106256,0,0,0
B,106259,0,0,0
B,106260,0,0,0
B,106261,0,0,0
B,106264,0,0,0
B,106268,0,0,0
B,106269,0,0,0
B,106271,0,0,0
B,106272,0,0,0
B,106273,0,0,0
B,106274,0,0,0
B,106276,0,0,0
B,106279,0,0,0
B,106280,0,0,0
B,106281,0,0,0
B,106282,0,0,0
B,106283,0,0,0
B,106284,0,0,0
B,106286,0,0,0
B,106291,0,0,0
B,106292,2,4.92,9.83
B,106294,0,0,0
B,106295,2,46.81,93.63
B,106297,0,0,0
B,106298,0,0,0
B,106299,0,0,0
B,106300,3,11.41,34.24
B,106301,0,0,0
B,106302,0,0,0
B,106305,0,0,0
B,106310,0,0,0
B,106312,0,0,0
B,106314,4,37.92,151.68
B,106315,0,0,0
B,106317,0,0,0
B,106318,0,0,0
B,106321,0,0,0
B,106322,0,0,0
B,106324,0,0,0
B,106326,0,0,0
B,106328,0,0,0
B,106330,0,0,0
B,106331,0,0,0
B,106332,0,0,0
B,106334,0,0,0
B,106335,0,0,0
B,106336,0,0,0
B,106337,0,0,0
B,106339,7,30.59,214.10
B,106343,6,12.08,72.45
B,106344,2,49.46,98.93
B,106346,0,0,0
B,106347,0,0,0
B,106349,0,0,0
B,106350,0,0,0
B,106351,0,0,0
B,106353,0,0,0
B,106360,0,0,0
B,106368,0,0,0
B,106369,0,0,0
B,106372,0,0,0
B,106373,0,0,0
B,106374,0,0,0
B,106376,0,0,0
B,106377,0,0,0
B,106379,0,0,0
B,106380,0,0,0
B,106382,0,0,0
B,106383,0,0,0
B,106385,0,0,0
B,106386,0,0,0
B,106387,0,0,0
B,106389,0,0,0
B,106391,0,0,0
B,106392,0,0,0
B,106393,0,0,0
B,106394,0,0,0
B,106396,0,0,0
B,106397,0,0,0
B,106398,0,0,0
B,106399,0,0,0
B,106403,0,0,0
B,106404,0,0,0
B,106408,1,7.50,7.50
B,106409,0,0,0
B,106411,0,0,0
B,106412,0,0,0
B,106414,0,0,0
B,106415,0,0,0
B,106416,0,0,0
B,106418,0,0,0
B,106419,0,0,0
B,106425,0,0,0
B,106426,1,31.85,31.85
B,106428,0,0,0
B,106429,0,0,0
B,106431,0,0,0
B,106432,0,0,0
B,106433,0,0,0
B,106435,0,0,0
B,106436,0,0,0
B,106438,0,0,0
B,106439,0,0,0
B,106442,0,0,0
B,106443,0,0,0
B,106444,0,0,0
B,106445,0,0,0
B,106446,0,0,0
B,106448,0,0,0
B,106449,0,0,0
B,106451,0,0,0
B,106457,0,0,0
B,106459,11,25.84,284.24
B,106463,0,0,0
B,106467,0,0,0
B,106469,0,0,0
B,106470,0,0,0
B,106471,0,0,0
B,106473,0,0,0
B,106474,0,0,0
B,106477,0,0,0
B,106481,0,0,0
B,106482,0,0,0
B,106484,0,0,0
B,106485,0,0,0
B,106487,0,0,0
B,106488,0,0,0
B,106489,0,0,0
B,106491,0,0,0
B,106492,0,0,0
B,106495,0,0,0
B,106497,0,0,0
B,106498,0,0,0
B,106502,0,0,0
B,106503,0,0,0
B,106506,0,0,0
B,106509,0,0,0
B,106510,0,0,0
B,106511,0,0,0
B,106512,0,0,0
B,106513,0,0,0
B,106515,0,0,0
B,106516,0,0,0
B,106518,0,0,0
B,106519,0,0,0
B,106523,0,0,0
B,106530,0,0,0
B,106531,0,0,0
B,106533,0,0,0
B,106534,0,0,0
B,106537,0,0,0
B,106540,0,0,0
B,106541,0,0,0
B,106544,0,0,0
B,106552,3,15.40,46.19
B,106553,0,0,0
B,106554,0,0,0
B,106556,7,37.85,264.92
B,106557,0,0,0
B,106560,0,0,0
B,106562,0,0,0
B,106564,0,0,0
B,106565,0,0,0
B,106566,0,0,0
B,106567,0,0,0
B,106569,0,0,0
B,106570,0,0,0
B,106575,0,0,0
B,106576,0,0,0
B,106578,0,0,0
B,106579,0,0,0
B,106580,0,0,0
B,106582,0,0,0
B,106584,0,0,0
B,106585,11,42.68,469.53
B,106587,0,0,0
B,106588,0,0,0
B,106590,0,0,0
B,106591,0,0,0
B,106593,0,0,0
B,106595,0,0,0
B,106596,0,0,0
B,106597,5,22.71,113.55
B,106599,0,0,0
B,106600,0,0,0
B,106601,0,0,0
B,106603,0,0,0
B,106604,0,0,0
B,106608,0,0,0
B,106611,0,0,0
B,106613,0,0,0
B,106614,0,0,0
B,106617,0,0,0
B,106621,0,0,0
B,106623,0,0,0
B,106626,0,0,0
B,106627,0,0,0
B,106628,0,0,0
B,106630,0,0,0
B,106635,0,0,0
B,106636,0,0,0
B,106639,0,0,0
B,106643,0,0,0
B,106644,0,0,0
B,106645,0,0,0
B,106646,0,0,0
B,106648,0,0,0
B,106649,0,0,0
B,106650,0,0,0
B,106655,0,0,0
B,106657,0,0,0
B,106658,0,0,0
B,106659,0,0,0
B,106661,0,0,0
B,106663,0,0,0
B,106666,0,0,0
B,106667,0,0,0
B,106668,0,0,0
B,106672,0,0,0
B,106673,0,0,0
B,106674,0,0,0
B,106676,0,0,0
B,106678,0,0,0
B,106679,0,0,0
B,106681,1,238.62,238.62
B,106683,2,13.39,26.78
B,106684,0,0,0
B,106685,0,0,0
B,106688,0,0,0
B,106690,0,0,0
B,106693,3,15.68,47.03
B,106694,0,0,0
B,106695,0,0,0
B,106699,0,0,0
B,106700,0,0,0
B,106701,6,83.61,501.63
B,106702,0,0,0
B,106706,0,0,0
B,106707,0,0,0
B,106708,0,0,0
B,106709,0,0,0
B,106712,0,0,0
B,106713,9,30.97,278.75
B,106714,0,0,0
B,106717,0,0,0
B,106719,0,0,0
B,106721,0,0,0
B,106723,0,0,0
B,106725,0,0,0
B,106726,2,19.26,38.52
B,106727,0,0,0
B,106730,0,0,0
B,106731,0,0,0
B,106733,0,0,0
B,106734,0,0,0
B,106736,0,0,0
B,106737,0,0,0
B,106739,0,0,0
B,106740,0,0,0
B,106741,0,0,0
B,106742,2,19.28,38.55
B,106743,11,27.38,301.18
B,106744,0,0,0
B,106745,0,0,0
B,106747,0,0,0
B,106752,0,0,0
B,106753,3,32.33,97.00
B,106756,0,0,0
B,106758,0,0,0
B,106760,0,0,0
B,106761,6,46.41,278.44
B,106762,2,43.10,86.21
B,106764,6,28.22,169.29
B,106767,0,0,0
B,106768,0,0,0
B,106770,0,0,0
B,106771,0,0,0
B,106776,0,0,0
B,106779,0,0,0
B,106783,0,0,0
B,106784,0,0,0
B,106786,0,0,0
B,106787,0,0,0
B,106788,0,0,0
B,106793,0,0,0
B,106794,0,0,0
B,106795,0,0,0
B,106796,0,0,0
B,106797,0,0,0
B,106799,0,0,0
B,106800,0,0,0
B,106803,0,0,0
B,106805,0,0,0
B,106808,4,14.37,57.48
B,106810,0,0,0
B,106813,0,0,0
B,106814,0,0,0
B,106816,0,0,0
B,106821,0,0,0
B,106822,0,0,0
B,106824,0,0,0
B,106826,0,0,0
B,106827,0,0,0
B,106830,0,0,0
B,106831,0,0,0
B,106833,0,0,0
B,106834,0,0,0
B,106836,0,0,0
B,106839,0,0,0
B,106841,0,0,0
B,106845,0,0,0
B,106848,0,0,0
B,106849,0,0,0
B,106852,0,0,0
B,106854,0,0,0
B,106856,0,0,0
B,106860,0,0,0
B,106861,0,0,0
B,106863,0,0,0
B,106866,0,0,0
B,106868,0,0,0
B,106870,0,0,0
B,106875,0,0,0
B,106876,0,0,0
B,106880,0,0,0
B,106881,0,0,0
B,106884,0,0,0
B,106890,0,0,0
B,106891,0,0,0
B,106892,0,0,0
B,106893,7,35.30,247.12
B,106894,0,0,0
B,106895,0,0,0
B,106898,0,0,0
B,106900,0,0,0
B,106901,0,0,0
B,106902,0,0,0
B,106903,0,0,0
B,106904,0,0,0
B,106905,0,0,0
B,106910,0,0,0
B,106911,0,0,0
B,106914,0,0,0
B,106915,0,0,0
B,106916,0,0,0
B,106917,0,0,0
B,106918,0,0,0
B,106919,0,0,0
B,106923,1,18.45,18.45
B,106926,0,0,0
B,106929,0,0,0
B,106931,0,0,0
B,106932,0,0,0
B,106933,0,0,0
B,106934,0,0,0
B,106935,0,0,0
B,106938,7,32.98,230.84
B,106939,0,0,0
B,106940,0,0,0
B,106946,6,30.00,180.01
B,106948,0,0,0
B,106950,0,0,0
B,106953,0,0,0
B,106954,1,8.71,8.71
B,106955,0,0,0
B,106959,0,0,0
B,106962,0,0,0
B,106965,4,43.13,172.52
B,106967,0,0,0
B,106971,0,0,0
B,106977,0,0,0
B,106978,0,0,0
B,106979,0,0,0
B,106981,0,0,0
B,106982,0,0,0
B,106983,0,0,0
B,106984,0,0,0
B,106987,0,0,0
B,106989,0,0,0
B,106993,0,0,0
B,106996,0,0,0
B,106997,0,0,0
B,107000,0,0,0
B,107001,0,0,0
B,107004,0,0,0
B,107005,0,0,0
B,107006,0,0,0
B,107007,0,0,0
B,107008,0,0,0
B,107010,0,0,0
B,107011,0,0,0
B,107015,0,0,0
B,107019,0,0,0
B,107021,0,0,0
B,107022,0,0,0
B,107023,0,0,0
B,107025,0,0,0
B,107027,0,0,0
B,107029,0,0,0
B,107030,0,0,0
B,107031,0,0,0
B,107032,0,0,0
B,107033,3,38.47,115.40
B,107035,9,21.91,197.23
B,107036,0,0,0
B,107038,0,0,0
B,107039,0,0,0
B,107040,0,0,0
B,107044,3,29.52,88.56
B,107046,0,0,0
B,107048,0,0,0
B,107049,0,0,0
B,107050,0,0,0
B,107051,2,21.81,43.62
B,107052,0,0,0
B,107054,0,0,0
B,107056,0,0,0
B,107057,0,0,0
B,107059,0,0,0
B,107060,0,0,0
B,107061,0,0,0
B,107062,0,0,0
B,107063,0,0,0
B,107065,0,0,0
B,107067,0,0,0
B,107069,0,0,0
B,107070,0,0,0
B,107073,0,0,0
B,107076,0,0,0
B,107077,0,0,0
B,107078,0,0,0
B,107079,0,0,0
B,107081,0,0,0
B,107084,0,0,0
B,107085,0,0,0
B,107088,0,0,0
B,107089,0,0,0
B,107093,0,0,0
B,107094,0,0,0
B,107095,0,0,0
B,107102,0,0,0
B,107103,0,0,0
B,107104,0,0,0
B,107105,5,45.09,225.47
B,107107,0,0,0
B,107109,0,0,0
B,107110,0,0,0
B,107115,2,10.93,21.86
B,107120,0,0,0
B,107122,0,0,0
B,107123,0,0,0
B,107124,0,0,0
B,107126,0,0,0
B,107129,0,0,0
B,107130,0,0,0
B,107132,0,0,0
B,107135,0,0,0
B,107137,0,0,0
B,107141,0,0,0
B,107142,0,0,0
B,107144,0,0,0
B,107145,0,0,0
B,107148,0,0,0
B,107149,0,0,0
B,107150,0,0,0
B,107152,0,0,0
B,107154,0,0,0
B,107155,0,0,0
B,107156,0,0,0
B,107159,0,0,0
B,107161,2,8.31,16.62
B,107164,0,0,0
B,107166,0,0,0
B,107169,0,0,0
B,107172,0,0,0
B,107173,7,35.55,248.85
B,107175,0,0,0
B,107176,0,0,0
B,107180,0,0,0
B,107184,0,0,0
B,107185,0,0,0
B,107186,0,0,0
B,107187,0,0,0
B,107188,0,0,0
B,107189,0,0,0
B,107190,0,0,0
B,107191,0,0,0
B,107195,0,0,0
B,107196,0,0,0
B,107203,0,0,0
B,107204,0,0,0
B,107206,0,0,0
B,107208,1,24.84,24.84
B,107209,0,0,0
B,107210,0,0,0
B,107211,0,0,0
B,107212,0,0,0
B,107213,0,0,0
B,107222,0,0,0
B,107226,0,0,0
B,107228,0,0,0
B,107229,0,0,0
B,107230,5,12.14,60.72
B,107233,0,0,0
B,107236,0,0,0
B,107238,0,0,0
B,107239,0,0,0
B,107241,0,0,0
B,107245,6,35.14,210.85
B,107250,0,0,0
B,107251,0,0,0
B,107252,0,0,0
B,107253,0,0,0
B,107254,0,0,0
B,107255,0,0,0
B,107256,0,0,0
B,107257,0,0,0
B,107259,0,0,0
B,107261,0,0,0
B,107262,0,0,0
B,107263,0,0,0
B,107265,0,0,0
B,107268,0,0,0
B,107269,0,0,0
B,107271,0,0,0
B,107276,8,32.91,263.29
B,107279,0,0,0
B,107282,0,0,0
B,107284,0,0,0
B,107285,0,0,0
B,107287,0,0,0
B,107288,0,0,0
B,107290,0,0,0
B,107291,0,0,0
B,107292,0,0,0
B,107296,0,0,0
B,107301,0,0,0
B,107302,0,0,0
B,107303,0,0,0
B,107304,0,0,0
B,107305,0,0,0
B,107307,0,0,0
B,107308,0,0,0
B,107310,0,0,0
B,107311,0,0,0
B,107312,0,0,0
B,107317,0,0,0
B,107318,0,0,0
B,107319,0,0,0
B,107320,0,0,0
B,107322,0,0,0
B,107326,0,0,0
B,107327,0,0,0
B,107328,0,0,0
B,107329,0,0,0
B,107331,0,0,0
B,107335,0,0,0
B,107339,0,0,0
B,107340,0,0,0
B,107341,0,0,0
B,107344,0,0,0
B,107345,0,0,0
B,107348,0,0,0
B,107349,0,0,0
B,107350,0,0,0
B,107351,0,0,0
B,107353,0,0,0
B,107354,0,0,0
B,107355,0,0,0
B,107356,0,0,0
B,107357,0,0,0
B,107359,0,0,0
B,107360,0,0,0
B,107361,0,0,0
B,107363,0,0,0
B,107364,3,24.65,73.95
B,107368,0,0,0
B,107370,0,0,0
B,107373,0,0,0
B,107381,0,0,0
B,107382,0,0,0
B,107383,0,0,0
B,107385,9,39.73,357.56
B,107386,0,0,0
B,107387,0,0,0
B,107389,0,0,0
B,107390,0,0,0
B,107391,0,0,0
B,107392,0,0,0
B,107393,0,0,0
B,107394,0,0,0
B,107397,0,0,0
B,107398,0,0,0
B,107399,0,0,0
B,107400,0,0,0
B,107402,0,0,0
B,107405,2,26.39,52.79
B,107409,0,0,0
B,107411,0,0,0
B,107412,0,0,0
B,107414,0,0,0
B,107417,0,0,0
B,107419,0,0,0
B,107420,1,63.57,63.57
B,107421,0,0,0
B,107424,0,0,0
B,107429,0,0,0
B,107430,0,0,0
B,107434,0,0,0
B,107438,0,0,0
B,107440,0,0,0
B,107443,0,0,0
B,107445,0,0,0
B,107447,0,0,0
B,107448,0,0,0
B,107449,0,0,0
B,107450,0,0,0
B,107452,0,0,0
B,107453,0,0,0
B,107458,0,0,0
B,107461,0,0,0
B,107466,0,0,0
B,107467,2,20.64,41.28
B,107469,0,0,0
B,107470,0,0,0
B,107472,0,0,0
B,107476,0,0,0
B,107478,0,0,0
B,107481,0,0,0
B,107483,0,0,0
B,107485,0,0,0
B,107487,0,0,0
B,107488,0,0,0
B,107490,0,0,0
B,107491,0,0,0
B,107492,3,22.07,66.20
B,107494,0,0,0
B,107500,0,0,0
B,107501,0,0,0
B,107504,0,0,0
B,107507,0,0,0
B,107508,0,0,0
B,107511,6,26.00,156.01
B,107512,0,0,0
B,107514,0,0,0
B,107516,0,0,0
B,107519,0,0,0
B,107522,0,0,0
B,107525,0,0,0
B,107529,0,0,0
B,107534,0,0,0
B,107535,0,0,0
B,107537,0,0,0
B,107538,0,0,0
B,107540,0,0,0
B,107542,0,0,0
B,107543,0,0,0
B,107544,2,12.78,25.56
B,107545,0,0,0
B,107547,0,0,0
B,107548,0,0,0
B,107551,0,0,0
B,107553,0,0,0
B,107555,0,0,0
B,107558,0,0,0
B,107560,0,0,0
B,107562,0,0,0
B,107566,0,0,0
B,107568,0,0,0
B,107569,0,0,0
B,107570,0,0,0
B,107571,0,0,0
B,107572,0,0,0
B,107574,0,0,0
B,107577,0,0,0
B,107579,0,0,0
B,107581,0,0,0
B,107586,0,0,0
B,107587,0,0,0
B,107593,0,0,0
B,107596,0,0,0
B,107598,2,62.56,125.13
B,107600,0,0,0
B,107601,0,0,0
B,107602,0,0,0
B,107603,0,0,0
B,107605,2,18.61,37.21
B,107606,0,0,0
B,107607,0,0,0
B,107608,0,0,0
B,107610,0,0,0
B,107611,0,0,0
B,107614,0,0,0
B,107616,0,0,0
B,107618,0,0,0
B,107621,0,0,0
B,107622,0,0,0
B,107625,0,0,0
B,107626,0,0,0
B,107628,0,0,0
B,107630,3,63.00,189.00
B,107631,0,0,0
B,107635,0,0,0
B,107639,0,0,0
B,107640,0,0,0
B,107642,0,0,0
B,107644,0,0,0
B,107645,0,0,0
B,107646,0,0,0
B,107649,0,0,0
B,107650,0,0,0
B,107652,0,0,0
B,107655,0,0,0
B,107659,0,0,0
B,107660,0,0,0
B,107664,0,0,0
B,107665,0,0,0
B,107666,0,0,0
B,107667,0,0,0
B,107670,0,0,0
B,107671,0,0,0
B,107672,0,0,0
B,107673,1,18.61,18.61
B,107674,0,0,0
B,107675,5,38.70,193.48
B,107676,0,0,0
B,107680,0,0,0
B,107681,5,51.31,256.53
B,107686,0,0,0
B,107687,0,0,0
B,107688,0,0,0
B,107689,0,0,0
B,107691,0,0,0
B,107692,1,2.86,2.86
B,107695,0,0,0
B,107697,0,0,0
B,107698,0,0,0
B,107699,0,0,0
B,107700,0,0,0
B,107701,0,0,0
B,107703,0,0,0
B,107705,0,0,0
B,107706,0,0,0
B,107707,0,0,0
B,107711,3,17.08,51.24
B,107712,3,15.89,47.67
B,107714,0,0,0
B,107717,0,0,0
B,107718,0,0,0
B,107722,0,0,0
B,107723,0,0,0
B,107724,0,0,0
B,107727,0,0,0
B,107728,0,0,0
B,107729,0,0,0
B,107732,0,0,0
B,107733,0,0,0
B,107740,0,0,0
B,107743,0,0,0
B,107744,0,0,0
B,107745,0,0,0
B,107749,6,30.91,185.45
B,107750,0,0,0
B,107751,0,0,0
B,107752,0,0,0
B,107753,0,0,0
B,107754,0,0,0
B,107758,0,0,0
B,107759,0,0,0
B,107761,0,0,0
B,107762,0,0,0
B,107763,1,48.36,48.36
B,107764,0,0,0
B,107766,0,0,0
B,107767,0,0,0
B,107768,0,0,0
B,107769,0,0,0
B,107770,0,0,0
B,107772,0,0,0
B,107774,0,0,0
B,107775,0,0,0
B,107776,0,0,0
B,107779,0,0,0
B,107781,0,0,0
B,107784,0,0,0
B,107787,0,0,0
B,107792,0,0,0
B,107796,0,0,0
B,107803,0,0,0
B,107804,0,0,0
B,107807,0,0,0
B,107808,0,0,0
B,107809,0,0,0
B,107814,0,0,0
B,107816,0,0,0
B,107818,0,0,0
B,107819,0,0,0
B,107820,0,0,0
B,107821,0,0,0
B,107827,5,65.16,325.82
B,107828,0,0,0
B,107829,0,0,0
B,107832,0,0,0
B,107834,0,0,0
B,107835,0,0,0
B,107847,0,0,0
B,107850,0,0,0
B,107852,0,0,0
B,107855,1,45.47,45.47
B,107860,0,0,0
B,107863,2,4.35,8.69
B,107866,0,0,0
B,107868,0,0,0
B,107871,0,0,0
B,107872,0,0,0
B,107873,0,0,0
B,107875,3,25.25,75.76
B,107877,0,0,0
B,107878,0,0,0
B,107879,0,0,0
B,107880,0,0,0
B,107881,0,0,0
B,107882,0,0,0
B,107883,0,0,0
B,107888,1,4.73,4.73
B,107889,0,0,0
B,107891,0,0,0
B,107892,1,8.68,8.68
B,107893,2,42.64,85.29
B,107894,0,0,0
B,107898,0,0,0
B,107899,0,0,0
B,107901,0,0,0
B,107902,0,0,0
B,107905,0,0,0
B,107907,0,0,0
B,107908,0,0,0
B,107911,0,0,0
B,107912,6,25.27,151.63
B,107914,0,0,0
B,107915,3,40.26,120.79
B,107916,0,0,0
B,107917,5,21.35,106.76
B,107918,0,0,0
B,107921,0,0,0
B,107923,0,0,0
B,107927,0,0,0
B,107931,0,0,0
B,107932,0,0,0
B,107934,0,0,0
B,107936,7,32.13,224.93
B,107937,1,34.48,34.48
B,107940,0,0,0
B,107941,0,0,0
B,107942,0,0,0
B,107943,0,0,0
B,107944,4,30.34,121.36
B,107950,0,0,0
B,107954,0,0,0
B,107957,0,0,0
B,107959,0,0,0
B,107961,0,0,0
B,107963,0,0,0
B,107964,0,0,0
B,107966,0,0,0
B,107967,0,0,0
B,107968,0,0,0
B,107969,0,0,0
B,107970,0,0,0
B,107971,0,0,0
B,107972,0,0,0
B,107975,0,0,0
B,107976,4,34.56,138.23
B,107978,0,0,0
B,107980,0,0,0
B,107982,0,0,0
B,107983,0,0,0
B,107985,0,0,0
B,107988,0,0,0
B,107989,3,30.67,92.01
B,107990,0,0,0
B,107992,3,50.70,152.10
B,107994,0,0,0
B,107996,0,0,0
B,107999,0,0,0
B,108000,0,0,0
B,108004,0,0,0
B,108005,0,0,0
B,108006,0,0,0
B,108009,0,0,0
B,108010,0,0,0
B,108011,0,0,0
B,108012,1,38.33,38.33
B,108019,0,0,0
B,108020,0,0,0
B,108021,0,0,0
B,108022,0,0,0
B,108023,0,0,0
B,108025,0,0,0
B,108027,0,0,0
B,108030,0,0,0
B,108031,0,0,0
B,108032,2,31.22,62.44
B,108034,0,0,0
B,108036,0,0,0
B,108037,3,23.20,69.61
B,108038,0,0,0
B,108040,0,0,0
B,108042,0,0,0
B,108045,0,0,0
B,108046,0,0,0
B,108047,0,0,0
B,108048,0,0,0
B,108052,0,0,0
B,108053,0,0,0
B,108055,0,0,0
B,108057,0,0,0
B,108058,1,82.74,82.74
B,108062,0,0,0
B,108063,0,0,0
B,108064,0,0,0
B,108066,0,0,0
B,108069,0,0,0
B,108072,1,93.32,93.32
B,108075,0,0,0
B,108081,0,0,0
B,108084,0,0,0
B,108087,0,0,0
B,108098,0,0,0
B,108099,0,0,0
B,108101,0,0,0
B,108102,0,0,0
B,108103,0,0,0
B,108105,0,0,0
B,108106,0,0,0
B,108109,0,0,0
B,108110,0,0,0
B,108112,0,0,0
B,108114,0,0,0
B,108115,0,0,0
B,108116,0,0,0
B,108117,0,0,0
B,108118,0,0,0
B,108120,0,0,0
B,108121,0,0,0
B,108122,1,8.67,8.67
B,108124,0,0,0
B,108127,0,0,0
B,108128,0,0,0
B,108129,0,0,0
B,108130,0,0,0
B,108131,0,0,0
B,108132,0,0,0
B,108133,0,0,0
B,108137,0,0,0
B,108138,0,0,0
B,108139,0,0,0
B,108142,0,0,0
B,108143,0,0,0
B,108145,0,0,0
B,108147,0,0,0
B,108149,0,0,0
B,108153,0,0,0
B,108155,0,0,0
B,108156,0,0,0
B,108158,0,0,0
B,108159,0,0,0
B,108160,0,0,0
B,108163,0,0,0
B,108165,0,0,0
B,108167,0,0,0
B,108168,0,0,0
B,108169,0,0,0
B,108173,0,0,0
B,108174,0,0,0
B,108176,0,0,0
B,108179,0,0,0
B,108180,0,0,0
B,108181,0,0,0
B,108183,0,0,0
B,108184,2,13.83,27.66
B,108185,0,0,0
B,108187,0,0,0
B,108189,0,0,0
B,108193,7,22.31,156.18
B,108194,0,0,0
B,108195,0,0,0
B,108197,0,0,0
B,108198,0,0,0
B,108199,0,0,0
B,108200,0,0,0
B,108201,0,0,0
B,108202,0,0,0
B,108203,0,0,0
B,108207,7,34.94,244.60
B,108209,0,0,0
B,108210,0,0,0
B,108211,0,0,0
B,108213,0,0,0
B,108214,0,0,0
B,108216,0,0,0
B,108218,0,0,0
B,108221,3,47.52,142.55
B,108223,0,0,0
B,108226,0,0,0
B,108227,4,7.76,31.03
B,108236,4,20.05,80.18
B,108238,0,0,0
B,108240,0,0,0
B,108241,0,0,0
B,108242,0,0,0
B,108245,0,0,0
B,108248,0,0,0
B,108250,0,0,0
B,108251,0,0,0
B,108254,0,0,0
B,108255,0,0,0
B,108257,0,0,0
B,108259,0,0,0
B,108266,0,0,0
B,108267,0,0,0
B,108272,0,0,0
B,108273,0,0,0
B,108275,0,0,0
B,108279,0,0,0
B,108280,0,0,0
B,108284,0,0,0
B,108285,0,0,0
B,108287,0,0,0
B,108289,0,0,0
B,108290,0,0,0
B,108291,0,0,0
B,108292,0,0,0
B,108293,0,0,0
B,108299,0,0,0
B,108300,0,0,0
B,108302,2,49.78,99.56
B,108306,1,28.71,28.71
B,108308,0,0,0
B,108309,0,0,0
B,108312,0,0,0
B,108315,0,0,0
B,108319,0,0,0
B,108321,0,0,0
B,108322,0,0,0
B,108325,0,0,0
B,108327,0,0,0
B,108329,0,0,0
B,108330,0,0,0
B,108331,0,0,0
B,108333,0,0,0
B,108336,0,0,0
B,108337,0,0,0
B,108339,0,0,0
B,108340,0,0,0
B,108342,0,0,0
B,108344,0,0,0
B,108345,0,0,0
B,108347,0,0,0
B,108348,0,0,0
B,108349,0,0,0
B,108350,0,0,0
B,108351,0,0,0
B,108354,0,0,0
B,108355,0,0,0
B,108358,0,0,0
B,108359,0,0,0
B,108361,0,0,0
B,108366,0,0,0
B,108368,0,0,0
B,108369,0,0,0
B,108370,0,0,0
B,108373,0,0,0
B,108374,0,0,0
B,108376,0,0,0
B,108377,0,0,0
B,108378,0,0,0
B,108379,0,0,0
B,108380,0,0,0
B,108382,0,0,0
B,108383,0,0,0
B,108384,0,0,0
B,108385,0,0,0
B,108389,0,0,0
B,108390,0,0,0
B,108392,0,0,0
B,108393,0,0,0
B,108394,0,0,0
B,108395,0,0,0
B,108397,0,0,0
B,108400,0,0,0
B,108406,0,0,0
B,108408,0,0,0
B,108411,0,0,0
B,108413,0,0,0
B,108414,13,27.03,351.41
B,108415,0,0,0
B,108416,0,0,0
B,108420,0,0,0
B,108421,0,0,0
B,108424,0,0,0
