application_id,user_id,application_at,credit_score,approved,activated
1716,110140,2026-06-04 14:15:00,703,0,0
1717,110153,2026-05-16 21:05:00,710,1,1
1718,110158,2026-05-20 06:50:00,650,0,0
1719,110174,2026-06-02 09:59:00,617,0,0
1720,110186,2026-05-25 14:35:00,588,0,0
1721,110194,2026-05-13 23:40:00,529,0,0
1722,110198,2026-06-02 12:10:00,680,0,0
1723,110206,2026-05-24 13:05:00,639,0,0
1724,110212,2026-05-21 18:18:00,737,1,1
1725,110216,2026-05-24 17:30:00,635,0,0
1726,110221,2026-06-01 10:37:00,766,1,1
1727,110226,2026-06-02 10:52:00,534,1,1
1728,110246,2026-05-16 22:43:00,684,0,0
1729,110265,2026-05-09 00:11:00,694,1,1
1730,110269,2026-05-25 13:37:00,689,1,1
1731,110270,2026-05-25 11:17:00,583,1,1
1732,110275,2026-05-23 08:09:00,534,0,0
1733,110276,2026-05-14 12:05:00,620,0,0
1734,110281,2026-06-13 16:25:00,511,1,0
1735,110291,2026-05-30 00:22:00,649,1,1
1736,110292,2026-05-31 00:24:00,634,1,1
1737,110301,2026-06-06 20:25:00,526,1,1
1738,110302,2026-06-08 22:44:00,681,0,0
1739,110304,2026-06-12 10:22:00,770,0,0
1740,110320,2026-05-31 09:47:00,605,0,0
1741,110321,2026-06-09 08:47:00,540,0,0
1742,110325,2026-06-09 12:49:00,651,1,1
1743,110327,2026-05-25 07:06:00,688,0,0
1744,110329,2026-05-25 21:12:00,722,1,1
1745,110332,2026-05-24 17:43:00,621,1,1
1746,110333,2026-06-04 23:27:00,563,1,0
1747,110345,2026-06-07 02:28:00,692,1,0
1748,110347,2026-06-15 09:37:00,587,0,0
1749,110352,2026-06-06 11:53:00,662,1,1
1750,110363,2026-05-26 04:39:00,625,0,0
1751,110367,2026-05-12 19:57:00,649,1,1
1752,110369,2026-05-30 20:19:00,633,1,1
1753,110370,2026-05-17 08:32:00,507,0,0
1754,110371,2026-06-12 03:14:00,556,1,1
1755,110374,2026-05-27 12:14:00,735,0,0
1756,110380,2026-05-25 21:46:00,529,0,0
1757,110385,2026-05-21 06:41:00,652,1,1
1758,110393,2026-05-06 17:13:00,607,1,1
1759,110399,2026-05-22 09:48:00,608,1,1
1760,110401,2026-05-26 05:33:00,691,0,0
1761,110414,2026-06-07 07:29:00,710,0,0
1762,110415,2026-05-30 17:37:00,581,1,0
1763,110416,2026-06-03 12:34:00,635,0,0
1764,110419,2026-05-22 09:17:00,719,1,0
1765,110424,2026-05-26 18:35:00,641,1,1
1766,110429,2026-05-17 07:50:00,718,0,0
1767,110431,2026-05-23 02:59:00,716,1,1
1768,110432,2026-05-08 06:33:00,730,0,0
1769,110439,2026-05-27 10:49:00,810,1,1
1770,110441,2026-05-26 08:16:00,759,0,0
1771,110447,2026-05-26 12:08:00,706,0,0
1772,110450,2026-05-06 02:59:00,567,1,1
1773,110452,2026-05-28 05:53:00,737,1,1
1774,110473,2026-05-22 15:20:00,811,1,1
1775,110474,2026-05-10 11:10:00,606,0,0
1776,110478,2026-06-01 22:45:00,682,0,0
1777,110479,2026-05-29 12:08:00,635,1,1
1778,110482,2026-05-26 08:21:00,713,1,1
1779,110488,2026-05-27 02:13:00,648,0,0
1780,110499,2026-05-29 11:48:00,627,0,0
1781,110501,2026-05-31 18:54:00,774,1,1
1782,110505,2026-05-29 21:19:00,499,0,0
1783,110507,2026-05-27 22:10:00,667,1,1
1784,110511,2026-05-25 14:54:00,692,1,1
1785,110513,2026-06-03 16:39:00,642,1,1
1786,110515,2026-05-11 12:02:00,701,0,0
1787,110516,2026-05-15 17:46:00,754,0,0
1788,110517,2026-06-01 20:57:00,736,1,1
1789,110525,2026-05-26 20:09:00,621,1,1
1790,110527,2026-05-09 16:53:00,744,1,1
1791,110532,2026-06-10 17:25:00,672,1,0
1792,110540,2026-05-28 08:55:00,630,0,0
1793,110549,2026-06-11 23:15:00,570,1,0
1794,110557,2026-05-18 18:58:00,696,1,1
1795,110565,2026-05-24 15:19:00,673,0,0
1796,110576,2026-05-02 18:59:00,486,1,1
1797,110577,2026-06-12 17:37:00,477,1,1
1798,110580,2026-06-03 14:31:00,738,0,0
1799,110583,2026-05-13 06:09:00,610,0,0
1800,110585,2026-05-03 11:01:00,647,1,0
1801,110593,2026-05-25 16:03:00,713,1,1
1802,110594,2026-06-03 15:37:00,731,1,1
1803,110605,2026-06-04 16:41:00,675,1,1
1804,110606,2026-05-19 07:19:00,702,0,0
1805,110611,2026-06-09 11:51:00,706,1,1
1806,110619,2026-05-30 13:25:00,689,1,1
1807,110624,2026-05-24 03:11:00,612,1,1
1808,110627,2026-05-11 14:46:00,640,0,0
1809,110643,2026-06-05 19:09:00,707,0,0
1810,110656,2026-05-12 23:06:00,655,0,0
1811,110663,2026-05-24 15:34:00,502,0,0
1812,110670,2026-05-11 20:24:00,532,0,0
1813,110679,2026-05-26 11:39:00,694,0,0
1814,110684,2026-05-29 13:20:00,710,1,1
1815,110693,2026-05-30 03:50:00,653,1,1
1816,110698,2026-06-10 03:49:00,850,1,0
1817,110700,2026-06-03 03:13:00,700,1,1
1818,110705,2026-05-29 01:08:00,742,1,1
1819,110711,2026-05-13 08:49:00,630,1,1
1820,110712,2026-05-23 13:10:00,636,1,1
1821,110724,2026-06-09 00:27:00,595,0,0
1822,110726,2026-05-08 17:46:00,586,0,0
1823,110728,2026-05-24 09:28:00,821,0,0
1824,110752,2026-06-03 19:44:00,683,0,0
1825,110756,2026-06-07 02:38:00,611,1,0
1826,110761,2026-05-27 16:59:00,680,0,0
1827,110764,2026-05-06 06:44:00,633,0,0
1828,110769,2026-06-04 16:21:00,715,1,1
1829,110770,2026-05-10 07:22:00,526,0,0
1830,110773,2026-05-18 13:56:00,586,1,1
1831,110777,2026-06-07 01:43:00,652,0,0
1832,110778,2026-06-05 23:01:00,549,0,0
1833,110781,2026-06-10 06:48:00,527,1,1
1834,110789,2026-05-23 06:26:00,758,1,1
1835,110793,2026-05-07 11:54:00,719,0,0
1836,110799,2026-06-02 03:19:00,575,1,0
1837,110811,2026-05-27 12:47:00,722,0,0
1838,110816,2026-06-03 15:17:00,662,1,1
1839,110822,2026-05-11 15:37:00,737,1,1
1840,110824,2026-06-16 01:31:00,660,0,0
1841,110826,2026-05-27 05:20:00,570,0,0
1842,110829,2026-05-28 16:12:00,714,1,0
1843,110830,2026-05-31 12:49:00,712,0,0
1844,110831,2026-05-19 06:24:00,685,0,0
1845,110832,2026-05-18 12:30:00,605,0,0
1846,110833,2026-05-21 02:49:00,669,0,0
1847,110861,2026-06-05 23:11:00,758,1,1
1848,110862,2026-06-03 03:07:00,713,0,0
1849,110864,2026-05-08 18:29:00,688,1,1
1850,110867,2026-05-30 10:00:00,756,1,1
1851,110871,2026-06-15 04:15:00,729,1,1
1852,110875,2026-05-21 19:57:00,728,0,0
1853,110884,2026-06-07 02:47:00,789,0,0
1854,110885,2026-05-08 18:16:00,691,0,0
1855,110888,2026-05-08 02:30:00,656,1,1
1856,110893,2026-05-06 15:27:00,680,1,0
1857,110903,2026-05-18 10:19:00,598,1,1
1858,110907,2026-06-06 20:20:00,659,1,0
1859,110915,2026-05-28 14:19:00,719,0,0
1860,110922,2026-05-27 18:36:00,607,0,0
1861,110925,2026-06-13 09:39:00,637,1,1
1862,110932,2026-05-25 22:09:00,623,0,0
1863,110935,2026-05-06 14:37:00,501,0,0
1864,110937,2026-05-26 14:15:00,702,1,1
1865,110940,2026-05-13 04:41:00,447,1,1
1866,110954,2026-06-02 12:24:00,591,0,0
1867,110959,2026-05-09 14:18:00,653,1,0
1868,110961,2026-05-31 03:53:00,692,1,1
1869,110967,2026-05-21 14:25:00,750,1,0
1870,110983,2026-05-27 17:42:00,602,1,1
1871,110986,2026-05-06 23:48:00,476,0,0
1872,110991,2026-05-25 21:16:00,748,1,0
1873,111004,2026-05-11 07:19:00,542,1,1
1874,111016,2026-05-08 07:43:00,424,0,0
1875,111023,2026-05-12 02:39:00,592,1,1
1876,111034,2026-05-30 07:21:00,636,1,1
1877,111038,2026-05-05 12:49:00,669,0,0
1878,111041,2026-05-27 19:41:00,742,1,1
1879,111043,2026-05-14 00:29:00,643,0,0
1880,111046,2026-05-25 13:29:00,611,1,1
1881,111047,2026-05-06 23:57:00,577,1,1
1882,111051,2026-05-13 04:25:00,683,0,0
1883,111054,2026-05-10 05:23:00,536,1,1
1884,111088,2026-05-21 20:17:00,641,0,0
1885,111093,2026-06-12 12:23:00,629,0,0
1886,111102,2026-06-07 08:26:00,722,1,1
1887,111104,2026-05-14 13:26:00,702,1,1
1888,111108,2026-06-02 17:07:00,781,1,1
1889,111109,2026-05-12 09:27:00,556,0,0
1890,111113,2026-05-19 16:20:00,700,1,1
1891,111114,2026-06-03 05:32:00,714,1,1
1892,111116,2026-05-15 17:32:00,545,0,0
1893,111124,2026-05-15 02:35:00,664,1,0
1894,111127,2026-05-25 06:59:00,679,1,1
1895,111133,2026-05-25 10:34:00,512,0,0
1896,111139,2026-05-14 16:23:00,724,0,0
1897,111140,2026-05-30 06:03:00,796,1,1
1898,111141,2026-05-30 09:19:00,775,1,1
1899,111148,2026-05-20 22:38:00,807,0,0
1900,111158,2026-05-08 08:00:00,727,1,1
1901,111168,2026-06-14 14:20:00,594,0,0
1902,111177,2026-05-11 07:51:00,625,0,0
1903,111191,2026-06-08 06:18:00,555,0,0
1904,111196,2026-05-04 14:40:00,621,1,0
1905,111197,2026-06-04 17:10:00,573,0,0
1906,111213,2026-05-30 12:44:00,500,0,0
1907,111219,2026-05-31 01:38:00,766,1,1
1908,111221,2026-05-15 12:06:00,515,1,1
1909,111225,2026-06-04 17:53:00,682,1,1
1910,111233,2026-05-16 05:44:00,746,1,1
1911,111237,2026-06-14 01:23:00,657,0,0
1912,111239,2026-06-05 17:22:00,552,1,1
1913,111241,2026-06-06 05:54:00,635,1,1
1914,111263,2026-05-29 22:25:00,770,1,1
1915,111274,2026-05-13 10:40:00,629,1,1
1916,111277,2026-06-02 23:37:00,677,1,1
1917,111295,2026-05-25 01:31:00,651,1,1
1918,111301,2026-05-27 04:19:00,748,1,1
1919,111314,2026-05-24 08:30:00,687,1,1
1920,111315,2026-05-18 06:15:00,408,0,0
1921,111321,2026-05-15 11:30:00,567,0,0
1922,111322,2026-05-19 13:35:00,611,1,0
1923,111324,2026-05-22 02:20:00,603,0,0
1924,111325,2026-06-10 02:17:00,592,1,1
1925,111335,2026-05-28 18:49:00,791,1,0
1926,111340,2026-05-08 20:54:00,660,0,0
1927,111343,2026-05-29 01:34:00,654,0,0
1928,111345,2026-05-31 01:26:00,774,1,1
1929,111354,2026-06-10 05:10:00,558,0,0
1930,111358,2026-05-21 02:35:00,845,0,0
1931,111371,2026-06-11 03:02:00,605,0,0
1932,111393,2026-05-24 00:16:00,622,0,0
1933,111400,2026-05-29 15:45:00,717,1,1
1934,111401,2026-06-05 22:41:00,471,0,0
1935,111406,2026-06-04 04:56:00,566,1,1
1936,111408,2026-05-22 12:53:00,584,1,1
1937,111410,2026-05-20 00:39:00,733,0,0
1938,111412,2026-05-24 19:40:00,605,1,1
1939,111430,2026-05-17 16:48:00,662,1,0
1940,111431,2026-05-31 00:57:00,755,1,0
1941,111432,2026-05-24 17:22:00,647,0,0
1942,111435,2026-05-30 05:31:00,530,0,0
1943,111438,2026-05-19 23:40:00,631,0,0
1944,111443,2026-05-29 16:08:00,766,0,0
1945,111447,2026-05-19 21:41:00,623,0,0
1946,111448,2026-05-17 17:31:00,628,1,1
1947,111470,2026-05-04 09:07:00,578,0,0
1948,111472,2026-05-31 21:15:00,508,0,0
1949,111478,2026-06-07 18:44:00,573,1,1
1950,111495,2026-06-01 03:48:00,602,0,0
1951,111496,2026-05-30 02:32:00,639,1,0
1952,111505,2026-05-12 08:05:00,529,1,1
1953,111508,2026-05-27 03:26:00,675,0,0
1954,111521,2026-05-22 03:48:00,639,1,0
1955,111526,2026-05-28 06:24:00,666,1,0
1956,111527,2026-05-24 23:56:00,679,1,1
1957,111529,2026-05-13 23:20:00,764,1,1
1958,111537,2026-06-05 09:21:00,649,1,0
1959,111538,2026-05-19 07:48:00,588,1,1
1960,111540,2026-05-21 03:01:00,704,0,0
1961,111542,2026-05-16 21:40:00,739,0,0
1962,111545,2026-05-24 18:31:00,592,1,0
1963,111551,2026-05-19 17:04:00,700,1,0
1964,111556,2026-05-24 20:09:00,793,1,0
1965,111557,2026-05-26 13:30:00,657,0,0
1966,111569,2026-05-16 06:15:00,570,1,1
1967,111577,2026-06-01 11:28:00,662,1,1
1968,111581,2026-05-29 01:09:00,607,0,0
1969,111584,2026-06-05 07:28:00,571,0,0
1970,111586,2026-05-19 16:26:00,599,0,0
1971,111596,2026-06-04 21:30:00,772,0,0
1972,111605,2026-05-20 18:10:00,746,0,0
1973,111608,2026-05-17 16:23:00,601,0,0
1974,111611,2026-06-02 20:18:00,557,0,0
1975,111629,2026-06-04 06:25:00,740,1,1
1976,111631,2026-06-06 21:24:00,492,1,1
1977,111648,2026-05-24 15:01:00,744,1,0
1978,111651,2026-05-10 13:01:00,635,1,1
1979,111655,2026-05-16 19:16:00,685,0,0
1980,111661,2026-05-29 10:30:00,585,1,0
1981,111670,2026-05-28 22:21:00,845,1,1
1982,111671,2026-05-29 00:08:00,745,1,0
1983,111672,2026-05-23 21:54:00,502,1,1
1984,111676,2026-05-02 04:42:00,713,1,1
1985,111683,2026-05-24 06:35:00,587,1,1
1986,111702,2026-05-12 07:52:00,710,1,1
1987,111704,2026-05-19 07:40:00,604,1,0
1988,111711,2026-05-14 09:07:00,701,1,0
1989,111712,2026-05-15 14:33:00,736,0,0
1990,111717,2026-05-30 22:01:00,568,1,0
1991,111722,2026-05-22 15:06:00,477,0,0
1992,111724,2026-06-06 18:06:00,631,0,0
1993,111733,2026-05-14 22:57:00,667,0,0
1994,111734,2026-05-23 15:46:00,702,1,1
1995,111736,2026-05-08 14:15:00,597,0,0
1996,111738,2026-05-18 22:52:00,654,0,0
1997,111741,2026-05-29 17:39:00,655,1,1
1998,111743,2026-05-27 06:45:00,850,1,0
1999,111746,2026-05-30 18:27:00,784,1,1
2000,111747,2026-06-01 00:14:00,603,0,0
2001,111755,2026-05-27 03:08:00,545,0,0
2002,111762,2026-06-04 15:00:00,633,1,1
2003,111766,2026-05-23 03:42:00,618,1,1
2004,111769,2026-05-30 16:16:00,697,0,0
2005,111772,2026-05-22 00:11:00,682,0,0
2006,111776,2026-06-03 15:30:00,546,1,1
2007,111783,2026-05-27 21:26:00,487,1,0
2008,111784,2026-06-03 19:26:00,659,0,0
2009,111791,2026-05-12 13:28:00,719,0,0
2010,111792,2026-05-22 08:55:00,615,1,1
2011,111795,2026-05-14 19:17:00,592,1,0
2012,111798,2026-05-27 20:24:00,586,1,1
2013,111805,2026-05-23 15:55:00,792,0,0
2014,111809,2026-05-06 21:07:00,541,1,1
2015,111811,2026-06-04 14:10:00,534,0,0
2016,111814,2026-05-16 12:21:00,824,1,1
2017,111818,2026-06-03 20:59:00,666,0,0
2018,111825,2026-05-22 20:46:00,649,1,1
2019,111826,2026-06-05 19:15:00,733,0,0
2020,111836,2026-05-23 18:24:00,599,1,1
2021,111850,2026-06-04 13:23:00,660,0,0
2022,111852,2026-05-30 03:07:00,683,1,0
2023,111873,2026-05-25 09:05:00,774,0,0
2024,111876,2026-05-22 00:43:00,682,1,1
2025,111878,2026-05-21 15:56:00,648,0,0
2026,111885,2026-05-24 21:46:00,716,1,1
2027,111894,2026-05-22 02:44:00,672,1,1
2028,111895,2026-05-17 01:54:00,746,1,1
2029,111924,2026-05-22 14:57:00,610,1,0
2030,111930,2026-05-23 07:00:00,650,1,0
2031,111935,2026-05-11 00:12:00,674,0,0
2032,111939,2026-05-15 05:49:00,555,1,1
2033,111944,2026-05-31 02:52:00,850,1,1
2034,111952,2026-05-12 09:55:00,640,1,1
2035,111966,2026-05-29 17:29:00,680,0,0
2036,111969,2026-05-31 18:52:00,787,1,1
2037,111972,2026-05-19 12:43:00,667,1,0
2038,111976,2026-05-31 13:57:00,674,0,0
2039,111977,2026-05-13 20:19:00,599,0,0
2040,111979,2026-06-01 05:39:00,727,1,0
2041,111981,2026-05-15 18:17:00,743,1,1
2042,111983,2026-05-13 06:00:00,684,1,1
2043,111989,2026-06-02 16:36:00,519,0,0
