user_id,experiment_group,assigned_at
108839,A,2026-05-26 09:00:00
108840,A,2026-05-05 00:00:00
108841,A,2026-05-08 13:00:00
108842,A,2026-05-19 11:00:00
108843,A,2026-05-17 01:00:00
108844,B,2026-05-14 05:00:00
108845,A,2026-05-07 16:00:00
108846,A,2026-05-24 17:00:00
108847,B,2026-05-10 16:00:00
108848,B,2026-05-26 15:00:00
108849,A,2026-05-25 04:00:00
108850,A,2026-05-28 10:00:00
108851,B,2026-05-09 07:00:00
108852,A,2026-05-20 18:00:00
108853,B,2026-05-07 12:00:00
108854,A,2026-05-26 10:00:00
108855,A,2026-05-22 04:00:00
108856,B,2026-05-24 06:00:00
108857,A,2026-05-07 10:00:00
108858,A,2026-05-20 01:00:00
108859,A,2026-05-06 02:00:00
108860,B,2026-05-22 13:00:00
108861,A,2026-05-18 17:00:00
108862,B,2026-05-12 18:00:00
108863,A,2026-05-23 20:00:00
108864,A,2026-05-09 17:00:00
108865,B,2026-05-05 05:00:00
108866,A,2026-05-27 09:00:00
108867,B,2026-05-04 22:00:00
108868,A,2026-05-01 13:00:00
108869,A,2026-05-04 11:00:00
108870,B,2026-05-25 22:00:00
108871,A,2026-05-20 21:00:00
108872,A,2026-05-05 22:00:00
108873,A,2026-05-08 03:00:00
108874,B,2026-05-18 09:00:00
108875,A,2026-05-13 18:00:00
108876,A,2026-05-25 19:00:00
108877,B,2026-05-13 02:00:00
108878,A,2026-05-27 04:00:00
108879,A,2026-05-24 02:00:00
108880,B,2026-05-12 23:00:00
108881,A,2026-05-08 10:00:00
108882,B,2026-05-28 06:00:00
108883,A,2026-05-12 06:00:00
108884,A,2026-05-02 09:00:00
108885,A,2026-05-04 01:00:00
108886,A,2026-05-14 15:00:00
108887,B,2026-05-03 22:00:00
108888,A,2026-05-03 15:00:00
108889,B,2026-05-10 21:00:00
108890,A,2026-05-03 11:00:00
108891,B,2026-05-17 05:00:00
108892,A,2026-05-22 15:00:00
108893,A,2026-05-19 09:00:00
108894,B,2026-05-02 23:00:00
108895,B,2026-05-25 15:00:00
108896,A,2026-05-02 23:00:00
108897,A,2026-05-01 05:00:00
108898,A,2026-05-09 12:00:00
108899,A,2026-05-01 19:00:00
108900,B,2026-05-27 22:00:00
108901,A,2026-05-28 03:00:00
108902,A,2026-05-03 22:00:00
108903,A,2026-05-04 00:00:00
108904,B,2026-05-17 14:00:00
108905,B,2026-05-09 04:00:00
108906,B,2026-05-22 00:00:00
108907,B,2026-05-07 18:00:00
108908,A,2026-05-16 23:00:00
108909,A,2026-05-04 03:00:00
108910,B,2026-05-06 23:00:00
108911,B,2026-05-02 02:00:00
108912,A,2026-05-03 00:00:00
108913,A,2026-05-19 08:00:00
108914,B,2026-05-28 18:00:00
108915,A,2026-05-03 02:00:00
108916,B,2026-05-15 16:00:00
108917,A,2026-05-07 00:00:00
108918,A,2026-05-02 18:00:00
108919,B,2026-05-04 20:00:00
108920,B,2026-05-21 01:00:00
108921,A,2026-05-11 02:00:00
108922,B,2026-05-15 20:00:00
108923,B,2026-05-11 20:00:00
108924,B,2026-05-27 04:00:00
108925,B,2026-05-01 09:00:00
108926,A,2026-05-04 23:00:00
108927,B,2026-05-08 20:00:00
108928,A,2026-05-19 22:00:00
108929,A,2026-05-10 00:00:00
108930,A,2026-05-05 11:00:00
108931,B,2026-05-15 17:00:00
108932,A,2026-05-23 07:00:00
108933,A,2026-05-15 09:00:00
108934,B,2026-05-14 06:00:00
108935,B,2026-05-16 21:00:00
108936,B,2026-05-13 07:00:00
108937,A,2026-05-28 16:00:00
108938,A,2026-05-23 07:00:00
108939,B,2026-05-16 20:00:00
108940,A,2026-05-14 05:00:00
108941,A,2026-05-02 06:00:00
108942,B,2026-05-07 11:00:00
108943,B,2026-05-20 06:00:00
108944,B,2026-05-09 07:00:00
108945,B,2026-05-09 20:00:00
108946,B,2026-05-22 19:00:00
108947,B,2026-05-15 23:00:00
108948,A,2026-05-04 01:00:00
108949,B,2026-05-02 04:00:00
108950,A,2026-05-13 13:00:00
108951,B,2026-05-15 06:00:00
108952,B,2026-05-25 00:00:00
108953,A,2026-05-05 07:00:00
108954,A,2026-05-07 03:00:00
108955,B,2026-05-04 15:00:00
108956,A,2026-05-21 17:00:00
108957,A,2026-05-21 15:00:00
108958,B,2026-05-23 17:00:00
108959,B,2026-05-24 16:00:00
108960,B,2026-05-04 05:00:00
108961,B,2026-05-17 16:00:00
108962,A,2026-05-04 19:00:00
108963,B,2026-05-06 17:00:00
108964,A,2026-05-04 21:00:00
108965,A,2026-05-09 04:00:00
108966,A,2026-05-24 09:00:00
108967,A,2026-05-06 00:00:00
108968,A,2026-05-11 06:00:00
108969,A,2026-05-22 08:00:00
108970,A,2026-05-24 09:00:00
108971,B,2026-05-17 07:00:00
108972,A,2026-05-17 08:00:00
108973,B,2026-05-17 18:00:00
108974,B,2026-05-18 14:00:00
108975,B,2026-05-15 20:00:00
108976,B,2026-05-17 21:00:00
108977,A,2026-05-11 14:00:00
108978,B,2026-05-12 12:00:00
108979,B,2026-05-12 09:00:00
108980,A,2026-05-03 14:00:00
108981,B,2026-05-07 20:00:00
108982,A,2026-05-16 15:00:00
108983,B,2026-05-16 07:00:00
108984,A,2026-05-18 12:00:00
108985,B,2026-05-08 22:00:00
108986,B,2026-05-26 09:00:00
108987,A,2026-05-03 22:00:00
108988,B,2026-05-26 02:00:00
108989,B,2026-05-22 20:00:00
108990,B,2026-05-10 11:00:00
108991,B,2026-05-25 05:00:00
108992,B,2026-05-08 11:00:00
108993,B,2026-05-11 23:00:00
108994,A,2026-05-26 21:00:00
108995,B,2026-05-09 10:00:00
108996,B,2026-05-22 22:00:00
108997,A,2026-05-04 05:00:00
108998,A,2026-05-25 21:00:00
108999,B,2026-05-28 19:00:00
109000,B,2026-05-08 05:00:00
109001,A,2026-05-27 20:00:00
109002,B,2026-05-14 04:00:00
109003,A,2026-05-26 16:00:00
109004,B,2026-05-20 01:00:00
109005,B,2026-05-05 03:00:00
109006,B,2026-05-10 19:00:00
109007,A,2026-05-11 12:00:00
109008,B,2026-05-04 08:00:00
109009,A,2026-05-14 04:00:00
109010,A,2026-05-27 08:00:00
109011,B,2026-05-18 06:00:00
109012,A,2026-05-14 13:00:00
109013,B,2026-05-01 14:00:00
109014,B,2026-05-09 19:00:00
109015,A,2026-05-09 03:00:00
109016,A,2026-05-04 14:00:00
109017,B,2026-05-15 02:00:00
109018,B,2026-05-05 06:00:00
109019,B,2026-05-10 15:00:00
109020,A,2026-05-07 14:00:00
109021,B,2026-05-23 11:00:00
109022,B,2026-05-11 15:00:00
109023,A,2026-05-04 17:00:00
109024,B,2026-05-21 10:00:00
109025,B,2026-05-19 20:00:00
109026,A,2026-05-11 15:00:00
109027,A,2026-05-23 09:00:00
109028,B,2026-05-13 23:00:00
109029,A,2026-05-22 06:00:00
109030,A,2026-05-06 08:00:00
109031,B,2026-05-08 14:00:00
109032,B,2026-05-10 21:00:00
109033,A,2026-05-09 12:00:00
109034,B,2026-05-17 18:00:00
109035,A,2026-05-23 05:00:00
109036,B,2026-05-21 03:00:00
109037,B,2026-05-17 03:00:00
109038,A,2026-05-23 22:00:00
109039,A,2026-05-01 21:00:00
109040,A,2026-05-13 02:00:00
109041,B,2026-05-06 00:00:00
109042,A,2026-05-03 08:00:00
109043,A,2026-05-27 22:00:00
109044,B,2026-05-22 23:00:00
109045,B,2026-05-10 07:00:00
109046,B,2026-05-21 09:00:00
109047,B,2026-05-13 00:00:00
109048,A,2026-05-13 07:00:00
109049,A,2026-05-25 07:00:00
109050,A,2026-05-08 14:00:00
109051,B,2026-05-01 14:00:00
109052,A,2026-05-27 02:00:00
109053,B,2026-05-13 01:00:00
109054,A,2026-05-01 01:00:00
109055,A,2026-05-20 01:00:00
109056,A,2026-05-09 20:00:00
109057,A,2026-05-16 04:00:00
109058,B,2026-05-16 18:00:00
109059,B,2026-05-15 23:00:00
109060,B,2026-05-11 22:00:00
109061,B,2026-05-15 06:00:00
109062,B,2026-05-25 23:00:00
109063,A,2026-05-05 12:00:00
109064,B,2026-05-06 06:00:00
109065,B,2026-05-05 13:00:00
109066,A,2026-05-15 12:00:00
109067,B,2026-05-15 06:00:00
109068,B,2026-05-02 03:00:00
109069,B,2026-05-09 22:00:00
109070,B,2026-05-03 22:00:00
109071,B,2026-05-04 14:00:00
109072,B,2026-05-03 05:00:00
109073,A,2026-05-13 07:00:00
109074,B,2026-05-16 09:00:00
109075,A,2026-05-03 06:00:00
109076,B,2026-05-15 10:00:00
109077,A,2026-05-27 06:00:00
109078,B,2026-05-04 03:00:00
109079,A,2026-05-19 23:00:00
109080,B,2026-05-08 08:00:00
109081,A,2026-05-18 22:00:00
109082,A,2026-05-23 23:00:00
109083,B,2026-05-04 12:00:00
109084,A,2026-05-24 15:00:00
109085,B,2026-05-17 12:00:00
109086,A,2026-05-10 14:00:00
109087,A,2026-05-12 03:00:00
109088,B,2026-05-21 15:00:00
109089,A,2026-05-24 09:00:00
109090,B,2026-05-15 02:00:00
109091,B,2026-05-03 09:00:00
109092,B,2026-05-09 21:00:00
109093,B,2026-05-09 07:00:00
109094,B,2026-05-10 06:00:00
109095,B,2026-05-09 12:00:00
109096,A,2026-05-22 16:00:00
109097,A,2026-05-11 17:00:00
109098,A,2026-05-11 22:00:00
109099,B,2026-05-06 08:00:00
109100,B,2026-05-13 02:00:00
109101,A,2026-05-19 19:00:00
109102,B,2026-05-10 08:00:00
109103,A,2026-05-02 19:00:00
109104,B,2026-05-02 16:00:00
109105,B,2026-05-22 10:00:00
109106,B,2026-05-06 10:00:00
109107,B,2026-05-03 08:00:00
109108,A,2026-05-24 23:00:00
109109,B,2026-05-15 22:00:00
109110,B,2026-05-17 07:00:00
109111,B,2026-05-15 21:00:00
109112,A,2026-05-14 03:00:00
109113,B,2026-05-02 07:00:00
109114,A,2026-05-01 17:00:00
109115,A,2026-05-19 15:00:00
109116,A,2026-05-11 12:00:00
109117,A,2026-05-17 18:00:00
109118,B,2026-05-16 14:00:00
109119,A,2026-05-09 22:00:00
109120,A,2026-05-01 14:00:00
109121,B,2026-05-20 20:00:00
109122,A,2026-05-18 10:00:00
109123,A,2026-05-15 22:00:00
109124,B,2026-05-20 07:00:00
109125,A,2026-05-10 11:00:00
109126,B,2026-05-01 04:00:00
109127,B,2026-05-08 06:00:00
109128,A,2026-05-20 18:00:00
109129,A,2026-05-27 22:00:00
109130,A,2026-05-02 08:00:00
109131,B,2026-05-01 10:00:00
109132,B,2026-05-10 11:00:00
109133,A,2026-05-18 08:00:00
109134,A,2026-05-18 19:00:00
109135,B,2026-05-04 06:00:00
109136,B,2026-05-17 15:00:00
109137,A,2026-05-13 23:00:00
109138,B,2026-05-21 22:00:00
109139,A,2026-05-23 07:00:00
109140,B,2026-05-22 11:00:00
109141,A,2026-05-21 18:00:00
109142,A,2026-05-10 18:00:00
109143,B,2026-05-05 05:00:00
109144,B,2026-05-13 23:00:00
109145,A,2026-05-17 02:00:00
109146,B,2026-05-07 12:00:00
109147,A,2026-05-24 14:00:00
109148,A,2026-05-26 23:00:00
109149,B,2026-05-17 05:00:00
109150,A,2026-05-08 09:00:00
109151,A,2026-05-23 13:00:00
109152,B,2026-05-26 02:00:00
109153,A,2026-05-06 20:00:00
109154,B,2026-05-25 20:00:00
109155,A,2026-05-27 20:00:00
109156,A,2026-05-09 09:00:00
109157,B,2026-05-21 01:00:00
109158,A,2026-05-09 17:00:00
109159,B,2026-05-10 08:00:00
109160,A,2026-05-23 13:00:00
109161,B,2026-05-20 19:00:00
109162,B,2026-05-02 10:00:00
109163,A,2026-05-28 07:00:00
109164,A,2026-05-09 12:00:00
109165,B,2026-05-25 05:00:00
109166,B,2026-05-10 00:00:00
109167,B,2026-05-28 18:00:00
109168,B,2026-05-02 03:00:00
109169,B,2026-05-12 04:00:00
109170,B,2026-05-11 22:00:00
109171,A,2026-05-06 06:00:00
109172,A,2026-05-04 18:00:00
109173,A,2026-05-25 07:00:00
109174,B,2026-05-24 20:00:00
109175,B,2026-05-05 02:00:00
109176,B,2026-05-05 20:00:00
109177,A,2026-05-02 23:00:00
109178,A,2026-05-10 23:00:00
109179,B,2026-05-16 19:00:00
109180,B,2026-05-23 02:00:00
109181,B,2026-05-28 02:00:00
109182,A,2026-05-03 20:00:00
109183,A,2026-05-12 05:00:00
109184,A,2026-05-15 10:00:00
109185,B,2026-05-10 23:00:00
109186,A,2026-05-16 21:00:00
109187,A,2026-05-12 20:00:00
109188,B,2026-05-21 03:00:00
109189,B,2026-05-23 00:00:00
109190,A,2026-05-10 14:00:00
109191,B,2026-05-11 14:00:00
109192,B,2026-05-21 16:00:00
109193,B,2026-05-28 14:00:00
109194,A,2026-05-28 14:00:00
109195,A,2026-05-10 18:00:00
109196,B,2026-05-14 01:00:00
109197,B,2026-05-02 16:00:00
109198,A,2026-05-18 00:00:00
109199,A,2026-05-11 18:00:00
109200,A,2026-05-08 15:00:00
109201,B,2026-05-10 19:00:00
109202,A,2026-05-08 10:00:00
109203,A,2026-05-19 07:00:00
109204,A,2026-05-18 20:00:00
109205,B,2026-05-28 22:00:00
109206,A,2026-05-26 22:00:00
109207,A,2026-05-07 13:00:00
109208,A,2026-05-24 04:00:00
109209,B,2026-05-07 00:00:00
109210,A,2026-05-16 16:00:00
109211,B,2026-05-02 22:00:00
109212,A,2026-05-22 23:00:00
109213,B,2026-05-25 20:00:00
109214,B,2026-05-14 22:00:00
109215,A,2026-05-26 05:00:00
109216,A,2026-05-08 22:00:00
109217,A,2026-05-07 04:00:00
109218,B,2026-05-09 14:00:00
109219,B,2026-05-12 00:00:00
109220,B,2026-05-19 06:00:00
109221,B,2026-05-12 01:00:00
109222,B,2026-05-05 14:00:00
109223,A,2026-05-27 10:00:00
109224,B,2026-05-02 21:00:00
109225,B,2026-05-19 18:00:00
109226,B,2026-05-22 02:00:00
109227,A,2026-05-09 14:00:00
109228,B,2026-05-03 11:00:00
109229,A,2026-05-07 23:00:00
109230,B,2026-05-17 23:00:00
109231,A,2026-05-10 20:00:00
109232,B,2026-05-17 21:00:00
109233,B,2026-05-19 21:00:00
109234,A,2026-05-14 14:00:00
109235,A,2026-05-19 20:00:00
109236,A,2026-05-04 07:00:00
109237,A,2026-05-21 22:00:00
109238,B,2026-05-18 12:00:00
109239,B,2026-05-11 02:00:00
109240,A,2026-05-13 12:00:00
109241,A,2026-05-20 15:00:00
109242,A,2026-05-06 17:00:00
109243,A,2026-05-28 11:00:00
109244,B,2026-05-12 16:00:00
109245,A,2026-05-17 08:00:00
109246,B,2026-05-01 16:00:00
109247,B,2026-05-22 19:00:00
109248,A,2026-05-15 09:00:00
109249,A,2026-05-18 11:00:00
109250,A,2026-05-03 06:00:00
109251,B,2026-05-15 07:00:00
109252,A,2026-05-11 14:00:00
109253,A,2026-05-26 00:00:00
109254,A,2026-05-18 13:00:00
109255,B,2026-05-23 12:00:00
109256,B,2026-05-17 00:00:00
109257,A,2026-05-15 09:00:00
109258,B,2026-05-15 16:00:00
109259,B,2026-05-21 09:00:00
109260,A,2026-05-15 12:00:00
109261,A,2026-05-14 14:00:00
109262,B,2026-05-13 15:00:00
109263,A,2026-05-18 09:00:00
109264,A,2026-05-20 05:00:00
109265,A,2026-05-20 05:00:00
109266,B,2026-05-28 04:00:00
109267,A,2026-05-06 18:00:00
109268,B,2026-05-20 01:00:00
109269,B,2026-05-24 03:00:00
109270,A,2026-05-11 16:00:00
109271,A,2026-05-04 17:00:00
109272,A,2026-05-20 07:00:00
109273,B,2026-05-13 21:00:00
109274,A,2026-05-15 13:00:00
109275,A,2026-05-01 04:00:00
109276,B,2026-05-01 05:00:00
109277,A,2026-05-17 15:00:00
109278,A,2026-05-10 05:00:00
109279,A,2026-05-15 16:00:00
109280,A,2026-05-17 05:00:00
109281,A,2026-05-14 02:00:00
109282,B,2026-05-10 03:00:00
109283,A,2026-05-21 17:00:00
109284,B,2026-05-11 03:00:00
109285,A,2026-05-08 15:00:00
109286,A,2026-05-26 09:00:00
109287,A,2026-05-13 14:00:00
109288,B,2026-05-19 17:00:00
109289,A,2026-05-15 01:00:00
109290,A,2026-05-09 19:00:00
109291,B,2026-05-08 02:00:00
109292,B,2026-05-06 23:00:00
109293,A,2026-05-23 02:00:00
109294,A,2026-05-06 22:00:00
109295,A,2026-05-16 03:00:00
109296,B,2026-05-10 02:00:00
109297,B,2026-05-02 04:00:00
109298,B,2026-05-01 05:00:00
109299,B,2026-05-16 07:00:00
109300,B,2026-05-17 00:00:00
109301,A,2026-05-28 13:00:00
109302,A,2026-05-15 02:00:00
109303,B,2026-05-01 20:00:00
109304,B,2026-05-25 07:00:00
109305,B,2026-05-13 05:00:00
109306,A,2026-05-02 07:00:00
109307,B,2026-05-05 23:00:00
109308,B,2026-05-07 20:00:00
109309,A,2026-05-17 12:00:00
109310,B,2026-05-11 05:00:00
109311,A,2026-05-20 08:00:00
109312,B,2026-05-28 01:00:00
109313,B,2026-05-06 01:00:00
109314,A,2026-05-04 21:00:00
109315,A,2026-05-05 05:00:00
109316,B,2026-05-18 08:00:00
109317,B,2026-05-15 13:00:00
109318,A,2026-05-17 23:00:00
109319,A,2026-05-05 08:00:00
109320,A,2026-05-20 14:00:00
109321,B,2026-05-23 06:00:00
109322,A,2026-05-01 15:00:00
109323,A,2026-05-23 21:00:00
109324,A,2026-05-04 19:00:00
109325,A,2026-05-12 14:00:00
109326,B,2026-05-14 08:00:00
109327,B,2026-05-18 21:00:00
109328,B,2026-05-16 12:00:00
109329,B,2026-05-08 11:00:00
109330,A,2026-05-12 20:00:00
109331,A,2026-05-15 08:00:00
109332,A,2026-05-21 01:00:00
109333,A,2026-05-26 04:00:00
109334,B,2026-05-17 20:00:00
109335,B,2026-05-26 13:00:00
109336,B,2026-05-04 02:00:00
109337,B,2026-05-17 20:00:00
109338,B,2026-05-07 10:00:00
109339,A,2026-05-05 22:00:00
109340,B,2026-05-04 19:00:00
109341,B,2026-05-11 19:00:00
109342,B,2026-05-27 17:00:00
109343,B,2026-05-07 12:00:00
109344,A,2026-05-05 01:00:00
109345,A,2026-05-03 10:00:00
109346,A,2026-05-11 16:00:00
109347,A,2026-05-06 15:00:00
109348,A,2026-05-27 22:00:00
109349,A,2026-05-15 03:00:00
109350,A,2026-05-13 00:00:00
109351,B,2026-05-09 20:00:00
109352,A,2026-05-07 19:00:00
109353,B,2026-05-17 05:00:00
109354,B,2026-05-24 09:00:00
109355,A,2026-05-12 05:00:00
109356,B,2026-05-07 18:00:00
109357,A,2026-05-17 03:00:00
109358,A,2026-05-09 19:00:00
109359,A,2026-05-26 07:00:00
109360,B,2026-05-15 06:00:00
109361,A,2026-05-05 06:00:00
109362,B,2026-05-13 11:00:00
109363,B,2026-05-13 08:00:00
109364,B,2026-05-05 12:00:00
109365,A,2026-05-19 11:00:00
109366,B,2026-05-23 05:00:00
109367,A,2026-05-16 07:00:00
109368,B,2026-05-02 16:00:00
109369,A,2026-05-19 16:00:00
109370,B,2026-05-26 21:00:00
109371,A,2026-05-17 19:00:00
109372,B,2026-05-24 05:00:00
109373,A,2026-05-14 12:00:00
109374,B,2026-05-20 14:00:00
109375,A,2026-05-01 14:00:00
109376,A,2026-05-16 07:00:00
109377,A,2026-05-13 20:00:00
109378,B,2026-05-23 20:00:00
109379,B,2026-05-23 21:00:00
109380,B,2026-05-05 23:00:00
109381,A,2026-05-17 02:00:00
109382,B,2026-05-26 09:00:00
109383,B,2026-05-18 06:00:00
109384,A,2026-05-16 21:00:00
109385,A,2026-05-23 06:00:00
109386,A,2026-05-15 12:00:00
109387,A,2026-05-10 00:00:00
109388,B,2026-05-04 15:00:00
109389,B,2026-05-26 03:00:00
109390,B,2026-05-01 01:00:00
109391,B,2026-05-08 10:00:00
109392,A,2026-05-13 06:00:00
109393,A,2026-05-22 07:00:00
109394,B,2026-05-21 22:00:00
109395,A,2026-05-08 03:00:00
109396,A,2026-05-06 01:00:00
109397,B,2026-05-22 07:00:00
109398,A,2026-05-28 12:00:00
109399,B,2026-05-03 01:00:00
109400,B,2026-05-16 01:00:00
109401,A,2026-05-17 00:00:00
109402,B,2026-05-16 03:00:00
109403,B,2026-05-13 05:00:00
109404,A,2026-05-13 14:00:00
109405,B,2026-05-07 09:00:00
109406,A,2026-05-27 14:00:00
109407,A,2026-05-10 09:00:00
109408,A,2026-05-15 08:00:00
109409,A,2026-05-14 23:00:00
109410,A,2026-05-15 19:00:00
109411,B,2026-05-05 20:00:00
109412,B,2026-05-09 23:00:00
109413,A,2026-05-22 18:00:00
109414,A,2026-05-05 12:00:00
109415,A,2026-05-09 13:00:00
109416,B,2026-05-05 04:00:00
109417,A,2026-05-07 21:00:00
109418,B,2026-05-24 06:00:00
109419,A,2026-05-27 11:00:00
109420,B,2026-05-12 13:00:00
109421,A,2026-05-28 08:00:00
109422,A,2026-05-07 20:00:00
109423,A,2026-05-27 11:00:00
109424,A,2026-05-08 00:00:00
109425,B,2026-05-15 23:00:00
109426,B,2026-05-25 00:00:00
109427,B,2026-05-27 08:00:00
109428,A,2026-05-10 12:00:00
109429,A,2026-05-23 11:00:00
109430,A,2026-05-06 21:00:00
109431,B,2026-05-01 09:00:00
109432,A,2026-05-07 15:00:00
109433,B,2026-05-24 00:00:00
109434,B,2026-05-17 21:00:00
109435,A,2026-05-23 19:00:00
109436,A,2026-05-05 02:00:00
109437,A,2026-05-20 12:00:00
109438,B,2026-05-14 19:00:00
109439,B,2026-05-09 05:00:00
109440,B,2026-05-15 02:00:00
109441,B,2026-05-17 13:00:00
109442,B,2026-05-12 18:00:00
109443,B,2026-05-15 19:00:00
109444,B,2026-05-17 22:00:00
109445,B,2026-05-02 03:00:00
109446,A,2026-05-18 16:00:00
109447,A,2026-05-15 13:00:00
109448,B,2026-05-21 23:00:00
109449,B,2026-05-01 00:00:00
109450,A,2026-05-03 12:00:00
109451,B,2026-05-23 05:00:00
109452,B,2026-05-11 21:00:00
109453,A,2026-05-21 22:00:00
109454,A,2026-05-25 19:00:00
109455,A,2026-05-16 01:00:00
109456,A,2026-05-13 00:00:00
109457,A,2026-05-12 00:00:00
109458,A,2026-05-12 11:00:00
109459,B,2026-05-20 06:00:00
109460,A,2026-05-14 20:00:00
109461,B,2026-05-07 02:00:00
109462,B,2026-05-17 00:00:00
109463,A,2026-05-13 22:00:00
109464,B,2026-05-27 13:00:00
109465,A,2026-05-26 02:00:00
109466,B,2026-05-15 17:00:00
109467,A,2026-05-28 10:00:00
109468,B,2026-05-25 23:00:00
109469,B,2026-05-10 11:00:00
109470,A,2026-05-15 10:00:00
109471,B,2026-05-03 03:00:00
109472,A,2026-05-02 12:00:00
109473,B,2026-05-17 21:00:00
109474,B,2026-05-22 00:00:00
109475,A,2026-05-05 03:00:00
109476,A,2026-05-07 02:00:00
109477,A,2026-05-10 12:00:00
109478,A,2026-05-07 15:00:00
109479,A,2026-05-26 14:00:00
109480,A,2026-05-17 14:00:00
109481,A,2026-05-02 13:00:00
109482,A,2026-05-08 23:00:00
109483,B,2026-05-16 18:00:00
109484,B,2026-05-14 03:00:00
109485,B,2026-05-20 20:00:00
109486,B,2026-05-10 22:00:00
109487,B,2026-05-28 13:00:00
109488,B,2026-05-05 01:00:00
109489,A,2026-05-16 23:00:00
109490,B,2026-05-10 02:00:00
109491,A,2026-05-15 16:00:00
109492,B,2026-05-27 16:00:00
109493,B,2026-05-26 13:00:00
109494,A,2026-05-16 17:00:00
109495,B,2026-05-07 09:00:00
109496,B,2026-05-09 21:00:00
109497,B,2026-05-24 01:00:00
109498,A,2026-05-20 05:00:00
109499,A,2026-05-24 00:00:00
109500,B,2026-05-06 16:00:00
109501,B,2026-05-20 17:00:00
109502,B,2026-05-10 23:00:00
109503,B,2026-05-05 16:00:00
109504,B,2026-05-26 18:00:00
109505,A,2026-05-22 08:00:00
109506,B,2026-05-01 09:00:00
109507,B,2026-05-25 23:00:00
109508,A,2026-05-28 19:00:00
109509,A,2026-05-06 02:00:00
109510,B,2026-05-09 01:00:00
109511,A,2026-05-13 19:00:00
109512,B,2026-05-06 02:00:00
109513,B,2026-05-07 09:00:00
109514,A,2026-05-04 18:00:00
109515,A,2026-05-19 13:00:00
109516,A,2026-05-11 21:00:00
109517,A,2026-05-06 10:00:00
109518,B,2026-05-21 10:00:00
109519,B,2026-05-18 11:00:00
109520,B,2026-05-04 00:00:00
109521,A,2026-05-07 08:00:00
109522,A,2026-05-08 18:00:00
109523,A,2026-05-23 14:00:00
109524,A,2026-05-23 08:00:00
109525,B,2026-05-19 13:00:00
109526,B,2026-05-26 04:00:00
109527,A,2026-05-20 16:00:00
109528,A,2026-05-03 01:00:00
109529,A,2026-05-23 11:00:00
109530,A,2026-05-14 22:00:00
109531,A,2026-05-20 21:00:00
109532,B,2026-05-12 13:00:00
109533,B,2026-05-03 02:00:00
109534,B,2026-05-25 07:00:00
109535,A,2026-05-08 06:00:00
109536,B,2026-05-23 19:00:00
109537,A,2026-05-22 19:00:00
109538,A,2026-05-11 16:00:00
109539,B,2026-05-25 08:00:00
109540,B,2026-05-13 13:00:00
109541,B,2026-05-16 06:00:00
109542,B,2026-05-18 21:00:00
109543,B,2026-05-03 00:00:00
109544,A,2026-05-07 03:00:00
109545,A,2026-05-25 12:00:00
109546,B,2026-05-05 23:00:00
109547,A,2026-05-16 06:00:00
109548,A,2026-05-09 14:00:00
109549,A,2026-05-21 04:00:00
109550,B,2026-05-08 09:00:00
109551,A,2026-05-13 09:00:00
109552,B,2026-05-01 09:00:00
109553,A,2026-05-26 07:00:00
109554,A,2026-05-07 01:00:00
109555,A,2026-05-09 11:00:00
109556,B,2026-05-24 18:00:00
109557,A,2026-05-09 00:00:00
109558,A,2026-05-12 04:00:00
109559,B,2026-05-06 20:00:00
109560,B,2026-05-22 06:00:00
109561,B,2026-05-25 20:00:00
109562,A,2026-05-06 17:00:00
109563,B,2026-05-08 16:00:00
109564,A,2026-05-07 13:00:00
109565,B,2026-05-05 18:00:00
109566,B,2026-05-05 15:00:00
109567,B,2026-05-02 11:00:00
109568,A,2026-05-06 15:00:00
109569,B,2026-05-23 13:00:00
109570,A,2026-05-21 23:00:00
109571,B,2026-05-18 18:00:00
109572,B,2026-05-28 04:00:00
109573,A,2026-05-20 06:00:00
109574,B,2026-05-05 09:00:00
109575,A,2026-05-28 14:00:00
109576,A,2026-05-13 17:00:00
109577,A,2026-05-24 07:00:00
109578,B,2026-05-17 07:00:00
109579,B,2026-05-28 12:00:00
109580,A,2026-05-13 12:00:00
109581,A,2026-05-22 00:00:00
109582,B,2026-05-28 19:00:00
109583,A,2026-05-13 06:00:00
109584,B,2026-05-20 17:00:00
109585,B,2026-05-14 02:00:00
109586,B,2026-05-24 09:00:00
109587,A,2026-05-05 08:00:00
109588,B,2026-05-07 03:00:00
109589,B,2026-05-14 00:00:00
109590,B,2026-05-09 00:00:00
109591,B,2026-05-18 12:00:00
109592,A,2026-05-08 12:00:00
109593,A,2026-05-05 09:00:00
109594,B,2026-05-18 13:00:00
109595,B,2026-05-20 19:00:00
109596,A,2026-05-12 21:00:00
109597,A,2026-05-15 20:00:00
109598,A,2026-05-23 20:00:00
109599,B,2026-05-04 20:00:00
109600,A,2026-05-03 22:00:00
109601,A,2026-05-23 23:00:00
109602,B,2026-05-16 14:00:00
109603,B,2026-05-04 01:00:00
109604,A,2026-05-07 02:00:00
109605,B,2026-05-02 04:00:00
109606,A,2026-05-26 13:00:00
109607,B,2026-05-10 02:00:00
109608,A,2026-05-03 00:00:00
109609,B,2026-05-28 01:00:00
109610,A,2026-05-02 22:00:00
109611,B,2026-05-01 07:00:00
109612,A,2026-05-02 23:00:00
109613,A,2026-05-17 04:00:00
109614,B,2026-05-18 03:00:00
