user_id,registration_date,age,city,device,is_new_user
110454,2025-09-04,47,Екатеринбург,Android,0
110455,2026-02-08,21,Москва,iOS,0
110456,2026-02-03,20,Новосибирск,iOS,0
110457,2025-06-14,38,Самара,Android,0
110458,2026-04-03,28,Самара,Android,1
110459,2025-05-14,36,Москва,Android,0
110460,2025-03-27,24,Самара,Android,0
110461,2025-11-09,30,Санкт-Петербург,Android,0
110462,2025-03-14,18,Москва,Android,0
110463,2025-06-30,41,Москва,Android,0
110464,2025-08-27,27,Санкт-Петербург,Android,0
110465,2025-12-28,34,Екатеринбург,Android,0
110466,2025-05-26,47,Казань,Android,0
110467,2025-06-22,40,Новосибирск,iOS,0
110468,2025-10-25,35,Новосибирск,iOS,0
110469,2025-08-10,30,Самара,iOS,0
110470,2026-01-21,30,Казань,Android,0
110471,2025-05-10,42,Новосибирск,Android,0
110472,2025-09-22,40,Нижний Новгород,Android,0
110473,2025-07-23,41,Москва,iOS,0
110474,2026-04-25,40,Москва,Android,1
110475,2025-10-23,44,Екатеринбург,Android,0
110476,2025-06-27,22,Казань,iOS,0
110477,2026-04-12,42,Новосибирск,Android,1
110478,2026-04-02,32,Екатеринбург,iOS,1
110479,2025-04-29,36,Москва,Android,0
110480,2026-01-26,45,Казань,iOS,0
110481,2025-11-19,40,Казань,iOS,0
110482,2025-11-04,49,Новосибирск,Android,0
110483,2025-12-26,38,Нижний Новгород,iOS,0
110484,2025-05-27,48,Нижний Новгород,Android,0
110485,2025-07-22,19,Москва,Android,0
110486,2025-10-11,32,Москва,Android,0
110487,2025-05-09,34,Нижний Новгород,Android,0
110488,2026-04-04,49,Новосибирск,iOS,1
110489,2026-03-05,36,Самара,iOS,1
110490,2024-12-23,52,Екатеринбург,Android,0
110491,2026-03-06,36,Новосибирск,iOS,1
110492,2025-04-29,24,Новосибирск,iOS,0
110493,2026-03-24,42,Москва,iOS,1
110494,2025-09-26,38,Нижний Новгород,Android,0
110495,2025-02-01,33,Санкт-Петербург,Android,0
110496,2026-04-01,40,Новосибирск,Android,1
110497,2025-04-11,21,Казань,Android,0
110498,2025-06-24,40,Новосибирск,iOS,0
110499,2025-06-19,36,Нижний Новгород,Android,0
110500,2026-02-04,43,Казань,Android,0
110501,2025-02-09,37,Новосибирск,Android,0
110502,2025-07-08,20,Казань,Android,0
110503,2025-03-26,45,Нижний Новгород,iOS,0
110504,2026-03-23,31,Казань,iOS,1
110505,2025-04-01,20,Казань,Android,0
110506,2025-12-22,30,Самара,iOS,0
110507,2025-04-01,30,Санкт-Петербург,Android,0
110508,2025-04-01,23,Нижний Новгород,iOS,0
110509,2026-04-09,26,Новосибирск,iOS,1
110510,2025-06-12,33,Новосибирск,Android,0
110511,2025-06-26,25,Новосибирск,iOS,0
110512,2025-05-08,42,Санкт-Петербург,iOS,0
110513,2025-12-09,34,Нижний Новгород,iOS,0
110514,2025-09-12,25,Казань,iOS,0
110515,2025-12-05,35,Новосибирск,Android,0
110516,2025-05-08,39,Екатеринбург,Android,0
110517,2026-02-25,34,Москва,Android,0
110518,2026-03-23,40,Нижний Новгород,iOS,1
110519,2025-03-07,41,Самара,iOS,0
110520,2025-06-09,43,Екатеринбург,iOS,0
110521,2025-03-10,28,Нижний Новгород,Android,0
110522,2025-07-10,39,Самара,iOS,0
110523,2025-05-29,36,Москва,Android,0
110524,2025-08-13,31,Новосибирск,iOS,0
110525,2026-01-09,18,Новосибирск,Android,0
110526,2025-05-30,18,Екатеринбург,Android,0
110527,2025-06-23,32,Казань,Android,0
110528,2025-06-24,36,Новосибирск,iOS,0
110529,2025-10-05,35,Екатеринбург,iOS,0
110530,2025-11-17,41,Москва,iOS,0
110531,2025-09-18,38,Москва,Android,0
110532,2025-12-10,37,Москва,Android,0
110533,2025-10-23,29,Екатеринбург,iOS,0
110534,2025-04-16,30,Новосибирск,iOS,0
110535,2025-12-24,42,Екатеринбург,iOS,0
110536,2025-09-12,37,Москва,iOS,0
110537,2026-03-08,23,Санкт-Петербург,Android,1
110538,2025-04-10,20,Новосибирск,Android,0
110539,2026-01-09,18,Самара,iOS,0
110540,2025-02-22,40,Нижний Новгород,Android,0
110541,2025-02-03,18,Нижний Новгород,Android,0
110542,2025-03-24,39,Новосибирск,Android,0
110543,2025-09-13,31,Екатеринбург,Android,0
110544,2026-01-15,18,Нижний Новгород,iOS,0
110545,2025-10-28,31,Нижний Новгород,iOS,0
110546,2025-05-16,35,Екатеринбург,iOS,0
110547,2025-04-02,40,Санкт-Петербург,iOS,0
110548,2025-05-01,27,Казань,iOS,0
110549,2026-04-26,42,Казань,iOS,1
110550,2026-03-06,40,Новосибирск,Android,1
110551,2025-03-31,53,Самара,Android,0
110552,2026-02-05,46,Екатеринбург,Android,0
110553,2025-09-23,34,Москва,iOS,0
110554,2026-01-01,42,Самара,iOS,0
110555,2025-04-27,48,Казань,iOS,0
110556,2025-09-09,39,Санкт-Петербург,Android,0
110557,2026-01-01,18,Самара,iOS,0
110558,2025-05-12,33,Нижний Новгород,iOS,0
110559,2025-09-08,25,Самара,iOS,0
110560,2025-09-24,30,Москва,Android,0
110561,2026-02-27,31,Новосибирск,Android,0
110562,2025-03-27,26,Екатеринбург,iOS,0
110563,2026-01-17,50,Нижний Новгород,Android,0
110564,2024-12-20,26,Санкт-Петербург,iOS,0
110565,2025-08-18,45,Екатеринбург,Android,0
110566,2025-07-24,21,Самара,Android,0
110567,2025-12-02,36,Новосибирск,iOS,0
110568,2026-03-11,47,Москва,Android,1
110569,2025-08-05,46,Москва,Android,0
110570,2025-12-24,42,Санкт-Петербург,Android,0
110571,2026-03-02,33,Нижний Новгород,iOS,0
110572,2025-05-04,35,Казань,iOS,0
110573,2025-01-19,37,Москва,Android,0
110574,2025-12-18,36,Нижний Новгород,Android,0
110575,2025-04-13,42,Самара,iOS,0
110576,2026-02-04,35,Новосибирск,iOS,0
110577,2025-11-06,31,Москва,Android,0
110578,2025-05-17,21,Санкт-Петербург,Android,0
110579,2025-04-15,27,Москва,iOS,0
110580,2025-12-18,45,Казань,Android,0
110581,2025-02-01,47,Нижний Новгород,Android,0
110582,2025-07-31,18,Самара,Android,0
110583,2026-01-09,51,Екатеринбург,iOS,0
110584,2025-12-16,34,Нижний Новгород,Android,0
110585,2026-03-22,31,Новосибирск,iOS,1
110586,2025-09-23,24,Новосибирск,Android,0
110587,2025-11-04,36,Казань,iOS,0
110588,2026-03-13,31,Санкт-Петербург,iOS,1
110589,2026-01-30,34,Нижний Новгород,iOS,0
110590,2026-04-20,30,Новосибирск,Android,1
110591,2025-02-13,18,Новосибирск,Android,0
110592,2026-03-08,24,Казань,Android,1
110593,2026-02-08,40,Новосибирск,iOS,0
110594,2025-05-03,39,Казань,iOS,0
110595,2025-05-22,50,Самара,iOS,0
110596,2026-01-13,25,Екатеринбург,Android,0
110597,2025-11-30,50,Нижний Новгород,iOS,0
110598,2025-11-30,47,Нижний Новгород,iOS,0
110599,2025-09-07,23,Москва,iOS,0
110600,2026-03-16,18,Санкт-Петербург,Android,1
110601,2025-08-18,28,Самара,iOS,0
110602,2025-09-30,44,Нижний Новгород,iOS,0
110603,2025-08-28,34,Москва,iOS,0
110604,2025-03-04,21,Самара,Android,0
110605,2026-01-10,26,Новосибирск,iOS,0
110606,2025-03-01,26,Екатеринбург,iOS,0
110607,2025-03-12,44,Казань,Android,0
110608,2025-07-19,44,Санкт-Петербург,Android,0
110609,2025-04-14,43,Санкт-Петербург,Android,0
110610,2026-03-09,35,Нижний Новгород,iOS,1
110611,2025-09-12,46,Москва,Android,0
110612,2025-03-18,39,Нижний Новгород,iOS,0
110613,2025-08-29,43,Екатеринбург,iOS,0
110614,2025-06-25,55,Нижний Новгород,Android,0
110615,2025-11-24,37,Казань,Android,0
110616,2026-03-13,39,Нижний Новгород,iOS,1
110617,2025-04-08,42,Новосибирск,iOS,0
110618,2025-10-02,43,Новосибирск,Android,0
110619,2026-04-30,36,Самара,iOS,1
110620,2025-11-11,20,Москва,iOS,0
110621,2026-02-06,41,Нижний Новгород,iOS,0
110622,2025-10-31,39,Нижний Новгород,iOS,0
110623,2025-09-20,18,Новосибирск,iOS,0
110624,2025-08-15,43,Санкт-Петербург,Android,0
110625,2026-04-16,29,Нижний Новгород,iOS,1
110626,2026-03-28,46,Самара,Android,1
110627,2025-06-04,36,Самара,iOS,0
110628,2026-03-31,24,Санкт-Петербург,iOS,1
110629,2025-01-13,41,Санкт-Петербург,Android,0
110630,2025-07-09,27,Москва,Android,0
110631,2024-12-29,35,Самара,iOS,0
110632,2025-10-20,24,Санкт-Петербург,iOS,0
110633,2025-05-03,18,Новосибирск,iOS,0
110634,2025-12-18,19,Самара,iOS,0
110635,2026-02-16,35,Екатеринбург,Android,0
110636,2024-12-19,37,Екатеринбург,iOS,0
110637,2025-05-30,24,Екатеринбург,iOS,0
110638,2025-11-06,33,Казань,iOS,0
110639,2025-01-24,47,Самара,Android,0
110640,2026-03-22,24,Новосибирск,iOS,1
110641,2025-09-06,46,Екатеринбург,iOS,0
110642,2025-12-23,32,Нижний Новгород,iOS,0
110643,2025-06-26,35,Новосибирск,iOS,0
110644,2025-09-15,20,Екатеринбург,iOS,0
110645,2025-07-20,29,Нижний Новгород,Android,0
110646,2026-03-17,35,Москва,Android,1
110647,2026-02-18,29,Москва,Android,0
110648,2026-01-31,42,Екатеринбург,Android,0
110649,2025-06-08,44,Санкт-Петербург,iOS,0
110650,2025-07-30,33,Самара,iOS,0
110651,2025-01-12,32,Екатеринбург,iOS,0
110652,2026-02-21,38,Екатеринбург,iOS,0
110653,2025-05-18,47,Санкт-Петербург,iOS,0
110654,2025-07-02,23,Новосибирск,Android,0
110655,2026-04-03,21,Новосибирск,iOS,1
110656,2025-08-03,38,Казань,iOS,0
110657,2025-08-05,32,Екатеринбург,iOS,0
110658,2026-04-30,25,Санкт-Петербург,Android,1
110659,2025-12-27,34,Москва,Android,0
110660,2025-04-12,53,Самара,iOS,0
110661,2025-12-02,40,Санкт-Петербург,iOS,0
110662,2025-04-03,30,Москва,iOS,0
110663,2025-10-22,21,Санкт-Петербург,iOS,0
110664,2025-09-23,40,Казань,Android,0
110665,2026-02-13,22,Самара,Android,0
110666,2025-03-04,32,Казань,Android,0
110667,2025-11-20,46,Казань,Android,0
110668,2026-04-14,21,Нижний Новгород,Android,1
110669,2025-04-01,39,Новосибирск,iOS,0
110670,2025-06-27,36,Санкт-Петербург,iOS,0
110671,2025-12-12,30,Самара,Android,0
110672,2025-04-09,27,Самара,iOS,0
110673,2026-04-14,35,Новосибирск,iOS,1
110674,2025-04-10,31,Москва,Android,0
110675,2025-03-20,22,Санкт-Петербург,Android,0
110676,2025-06-21,33,Москва,Android,0
110677,2025-11-16,21,Москва,Android,0
110678,2025-12-22,35,Екатеринбург,Android,0
110679,2026-04-09,34,Казань,iOS,1
110680,2025-01-01,55,Санкт-Петербург,Android,0
110681,2025-12-05,20,Казань,iOS,0
110682,2025-01-26,39,Санкт-Петербург,Android,0
110683,2026-01-15,38,Казань,Android,0
110684,2025-10-23,32,Санкт-Петербург,iOS,0
110685,2024-12-19,30,Новосибирск,Android,0
110686,2025-06-15,24,Санкт-Петербург,iOS,0
110687,2026-01-18,31,Екатеринбург,Android,0
110688,2025-07-10,32,Казань,Android,0
110689,2025-02-03,33,Москва,iOS,0
110690,2026-02-03,36,Нижний Новгород,iOS,0
110691,2026-01-08,35,Новосибирск,iOS,0
110692,2025-12-19,41,Казань,iOS,0
110693,2025-01-27,41,Новосибирск,Android,0
110694,2025-07-28,18,Новосибирск,iOS,0
110695,2025-06-15,44,Самара,iOS,0
110696,2025-03-11,23,Москва,Android,0
110697,2026-01-21,32,Нижний Новгород,iOS,0
110698,2026-03-13,31,Самара,Android,1
110699,2025-01-26,35,Екатеринбург,Android,0
110700,2025-07-01,39,Санкт-Петербург,Android,0
110701,2025-06-17,40,Новосибирск,Android,0
110702,2025-03-19,30,Москва,Android,0
110703,2025-11-13,46,Москва,Android,0
110704,2025-05-25,33,Нижний Новгород,iOS,0
110705,2025-02-02,40,Нижний Новгород,iOS,0
110706,2024-12-30,43,Казань,Android,0
110707,2026-03-07,26,Новосибирск,iOS,1
110708,2025-04-07,38,Екатеринбург,Android,0
110709,2025-08-14,44,Новосибирск,iOS,0
110710,2025-06-21,32,Москва,Android,0
110711,2025-12-26,18,Казань,Android,0
110712,2025-04-04,46,Москва,Android,0
110713,2025-12-05,26,Самара,Android,0
110714,2025-06-12,28,Казань,Android,0
110715,2025-10-15,30,Санкт-Петербург,iOS,0
110716,2025-02-21,18,Самара,iOS,0
110717,2025-02-10,37,Нижний Новгород,Android,0
110718,2026-01-30,34,Казань,Android,0
110719,2026-04-01,53,Екатеринбург,iOS,1
110720,2026-01-22,37,Москва,iOS,0
110721,2026-03-22,44,Москва,iOS,1
110722,2025-04-24,26,Казань,Android,0
110723,2026-01-13,47,Екатеринбург,Android,0
110724,2026-03-13,36,Казань,iOS,1
110725,2025-05-16,38,Нижний Новгород,iOS,0
110726,2025-02-15,29,Самара,Android,0
110727,2025-01-15,36,Нижний Новгород,iOS,0
110728,2025-08-13,23,Москва,iOS,0
110729,2025-07-13,39,Екатеринбург,Android,0
110730,2025-03-15,32,Новосибирск,iOS,0
110731,2025-04-20,18,Нижний Новгород,Android,0
110732,2025-07-03,25,Казань,iOS,0
110733,2025-12-28,56,Казань,iOS,0
110734,2025-03-12,32,Нижний Новгород,iOS,0
110735,2026-01-02,36,Екатеринбург,iOS,0
110736,2025-10-22,49,Новосибирск,iOS,0
110737,2025-01-03,21,Екатеринбург,iOS,0
110738,2026-01-26,50,Самара,iOS,0
110739,2026-03-09,47,Новосибирск,Android,1
110740,2025-07-31,34,Санкт-Петербург,Android,0
110741,2025-05-12,50,Екатеринбург,Android,0
110742,2025-08-04,47,Санкт-Петербург,iOS,0
110743,2025-10-08,39,Екатеринбург,iOS,0
110744,2025-01-01,23,Нижний Новгород,Android,0
110745,2025-07-16,51,Москва,iOS,0
110746,2025-11-06,41,Нижний Новгород,iOS,0
110747,2025-02-04,33,Москва,Android,0
110748,2025-06-13,43,Екатеринбург,iOS,0
110749,2026-03-20,35,Самара,iOS,1
110750,2026-04-18,54,Новосибирск,iOS,1
110751,2025-03-29,46,Нижний Новгород,iOS,0
110752,2025-08-02,36,Москва,Android,0
110753,2025-12-28,40,Москва,iOS,0
110754,2025-06-20,49,Нижний Новгород,iOS,0
110755,2025-05-31,29,Самара,Android,0
110756,2025-08-28,43,Москва,iOS,0
110757,2026-03-11,53,Казань,iOS,1
110758,2025-02-25,56,Новосибирск,iOS,0
110759,2025-09-29,29,Новосибирск,iOS,0
110760,2026-01-31,34,Екатеринбург,Android,0
110761,2026-01-08,28,Самара,iOS,0
110762,2025-07-30,27,Нижний Новгород,iOS,0
110763,2025-01-10,34,Нижний Новгород,iOS,0
110764,2026-03-24,35,Самара,iOS,1
110765,2025-01-26,32,Самара,Android,0
110766,2025-09-09,37,Санкт-Петербург,iOS,0
110767,2025-06-20,29,Москва,iOS,0
110768,2026-01-23,27,Санкт-Петербург,iOS,0
110769,2025-12-19,27,Самара,iOS,0
110770,2025-10-26,30,Новосибирск,Android,0
110771,2026-02-25,21,Москва,Android,0
110772,2025-07-07,37,Москва,iOS,0
110773,2025-04-03,52,Москва,Android,0
110774,2025-11-19,49,Казань,Android,0
110775,2025-05-11,47,Москва,Android,0
110776,2025-01-04,43,Самара,iOS,0
110777,2026-03-09,30,Казань,iOS,1
110778,2025-06-12,27,Екатеринбург,Android,0
110779,2025-12-18,56,Самара,iOS,0
110780,2025-02-02,21,Нижний Новгород,Android,0
110781,2024-12-20,20,Екатеринбург,iOS,0
110782,2025-01-05,40,Москва,iOS,0
110783,2025-10-13,29,Нижний Новгород,iOS,0
110784,2025-03-19,22,Екатеринбург,Android,0
110785,2025-06-16,48,Екатеринбург,iOS,0
110786,2025-10-10,18,Екатеринбург,Android,0
110787,2025-12-29,27,Екатеринбург,iOS,0
110788,2025-05-29,30,Екатеринбург,Android,0
110789,2025-02-09,22,Новосибирск,Android,0
110790,2026-02-22,20,Екатеринбург,Android,0
110791,2025-01-23,45,Нижний Новгород,iOS,0
110792,2025-09-20,34,Новосибирск,Android,0
110793,2025-11-14,27,Санкт-Петербург,iOS,0
110794,2026-01-07,38,Новосибирск,Android,0
110795,2026-04-08,21,Нижний Новгород,Android,1
110796,2025-06-22,25,Санкт-Петербург,Android,0
110797,2025-05-05,29,Казань,iOS,0
110798,2025-04-23,18,Самара,iOS,0
110799,2026-02-12,40,Санкт-Петербург,Android,0
110800,2025-10-21,27,Новосибирск,Android,0
110801,2026-04-09,27,Самара,iOS,1
110802,2025-12-16,33,Новосибирск,iOS,0
110803,2026-03-11,28,Новосибирск,iOS,1
110804,2025-12-31,43,Екатеринбург,Android,0
110805,2025-08-14,47,Санкт-Петербург,Android,0
110806,2025-07-22,40,Казань,Android,0
110807,2026-03-04,37,Казань,iOS,1
110808,2025-07-15,43,Новосибирск,iOS,0
110809,2025-05-13,41,Санкт-Петербург,iOS,0
110810,2025-09-14,20,Екатеринбург,Android,0
110811,2025-07-05,44,Москва,Android,0
110812,2025-08-23,40,Екатеринбург,iOS,0
110813,2025-06-19,30,Казань,iOS,0
110814,2025-04-02,22,Москва,Android,0
110815,2026-01-22,38,Нижний Новгород,iOS,0
110816,2025-03-24,28,Нижний Новгород,Android,0
110817,2025-03-08,33,Москва,iOS,0
110818,2026-03-03,40,Нижний Новгород,iOS,1
110819,2025-07-20,41,Казань,iOS,0
110820,2026-02-09,31,Санкт-Петербург,iOS,0
110821,2025-04-03,40,Новосибирск,Android,0
110822,2025-08-29,38,Москва,iOS,0
110823,2025-10-25,36,Новосибирск,Android,0
110824,2025-01-25,39,Самара,iOS,0
110825,2025-06-14,25,Москва,Android,0
110826,2025-10-31,31,Нижний Новгород,iOS,0
110827,2026-03-06,28,Нижний Новгород,iOS,1
110828,2026-04-16,40,Санкт-Петербург,Android,1
110829,2025-07-26,20,Самара,iOS,0
110830,2025-04-21,27,Новосибирск,Android,0
110831,2025-12-16,24,Казань,iOS,0
110832,2026-02-19,21,Санкт-Петербург,iOS,0
110833,2026-04-18,46,Екатеринбург,Android,1
110834,2025-05-26,22,Новосибирск,Android,0
110835,2025-08-05,25,Казань,Android,0
110836,2025-10-15,35,Новосибирск,Android,0
110837,2025-06-12,22,Новосибирск,Android,0
110838,2026-01-31,35,Казань,Android,0
110839,2026-03-18,50,Санкт-Петербург,iOS,1
110840,2025-07-10,37,Екатеринбург,iOS,0
110841,2026-03-15,36,Екатеринбург,Android,1
110842,2025-01-03,42,Санкт-Петербург,Android,0
110843,2025-11-23,39,Санкт-Петербург,Android,0
110844,2025-09-24,33,Казань,iOS,0
110845,2025-08-30,36,Москва,Android,0
110846,2025-06-19,39,Новосибирск,Android,0
110847,2026-04-07,35,Екатеринбург,iOS,1
110848,2025-12-26,38,Нижний Новгород,Android,0
110849,2025-03-18,38,Екатеринбург,Android,0
110850,2025-04-22,40,Екатеринбург,iOS,0
110851,2025-09-24,35,Екатеринбург,Android,0
110852,2026-04-12,24,Казань,Android,1
110853,2025-11-09,45,Казань,Android,0
110854,2025-03-09,25,Москва,iOS,0
110855,2026-03-01,36,Санкт-Петербург,Android,0
110856,2025-06-26,37,Казань,iOS,0
110857,2025-04-25,53,Нижний Новгород,Android,0
110858,2025-08-05,18,Москва,iOS,0
110859,2025-11-09,43,Самара,iOS,0
110860,2025-11-03,33,Самара,iOS,0
110861,2025-06-16,27,Самара,Android,0
110862,2025-01-30,29,Санкт-Петербург,iOS,0
110863,2025-08-11,38,Самара,Android,0
110864,2024-12-31,18,Москва,Android,0
110865,2025-06-25,37,Екатеринбург,iOS,0
110866,2025-09-23,34,Санкт-Петербург,iOS,0
110867,2025-08-12,39,Казань,iOS,0
110868,2026-02-26,32,Москва,iOS,0
110869,2025-06-18,27,Казань,Android,0
110870,2025-03-09,29,Самара,Android,0
110871,2025-08-16,26,Екатеринбург,iOS,0
110872,2025-09-27,35,Казань,Android,0
110873,2025-01-26,37,Нижний Новгород,Android,0
110874,2026-02-01,49,Новосибирск,Android,0
110875,2025-12-29,28,Москва,iOS,0
110876,2025-07-27,40,Новосибирск,iOS,0
110877,2025-04-14,56,Новосибирск,iOS,0
110878,2025-07-16,39,Нижний Новгород,Android,0
110879,2025-01-15,34,Санкт-Петербург,Android,0
110880,2026-04-13,59,Москва,Android,1
110881,2025-01-24,45,Нижний Новгород,iOS,0
110882,2026-03-16,63,Екатеринбург,iOS,1
110883,2025-10-25,24,Казань,iOS,0
110884,2025-12-27,44,Новосибирск,Android,0
110885,2025-06-10,37,Новосибирск,iOS,0
110886,2025-03-14,46,Самара,iOS,0
110887,2025-02-06,25,Новосибирск,iOS,0
110888,2025-02-25,37,Казань,Android,0
110889,2025-02-02,47,Казань,iOS,0
110890,2025-07-12,34,Нижний Новгород,iOS,0
110891,2025-07-24,18,Екатеринбург,iOS,0
110892,2025-11-23,46,Санкт-Петербург,Android,0
110893,2026-03-15,47,Екатеринбург,Android,1
110894,2026-04-22,46,Москва,Android,1
110895,2025-12-26,37,Казань,Android,0
110896,2025-12-29,26,Новосибирск,Android,0
110897,2025-01-04,25,Самара,Android,0
110898,2026-03-13,28,Новосибирск,Android,1
110899,2024-12-18,18,Казань,Android,0
110900,2025-07-13,23,Новосибирск,iOS,0
110901,2025-11-18,30,Самара,iOS,0
110902,2025-04-18,40,Нижний Новгород,iOS,0
110903,2025-01-24,36,Екатеринбург,iOS,0
110904,2025-03-08,35,Санкт-Петербург,Android,0
110905,2025-02-05,29,Новосибирск,Android,0
110906,2026-04-25,39,Казань,Android,1
110907,2025-04-05,50,Екатеринбург,Android,0
110908,2026-02-05,60,Москва,iOS,0
110909,2026-03-11,36,Екатеринбург,iOS,1
110910,2025-01-16,22,Санкт-Петербург,Android,0
110911,2025-04-08,51,Нижний Новгород,Android,0
110912,2025-02-19,28,Екатеринбург,iOS,0
110913,2025-02-18,26,Новосибирск,iOS,0
110914,2025-08-30,32,Казань,iOS,0
110915,2025-12-17,21,Новосибирск,iOS,0
110916,2025-12-04,24,Самара,iOS,0
110917,2026-03-11,53,Москва,iOS,1
110918,2025-04-22,28,Казань,iOS,0
110919,2026-01-01,47,Новосибирск,Android,0
110920,2025-03-30,63,Екатеринбург,iOS,0
110921,2025-04-27,54,Санкт-Петербург,Android,0
110922,2025-01-28,56,Москва,Android,0
110923,2025-02-16,42,Санкт-Петербург,Android,0
110924,2026-01-30,32,Москва,iOS,0
110925,2025-03-30,29,Санкт-Петербург,Android,0
110926,2025-12-21,42,Екатеринбург,iOS,0
110927,2026-03-10,27,Самара,Android,1
110928,2025-07-02,31,Нижний Новгород,Android,0
110929,2026-02-07,36,Казань,Android,0
110930,2026-01-20,22,Москва,iOS,0
110931,2025-07-27,36,Казань,Android,0
110932,2025-09-15,34,Москва,Android,0
110933,2026-02-10,34,Санкт-Петербург,iOS,0
110934,2025-10-05,27,Нижний Новгород,iOS,0
110935,2024-12-22,43,Санкт-Петербург,Android,0
110936,2025-11-10,34,Нижний Новгород,iOS,0
110937,2025-03-06,37,Казань,iOS,0
110938,2024-12-26,28,Санкт-Петербург,Android,0
110939,2025-10-13,37,Екатеринбург,iOS,0
110940,2025-01-01,37,Новосибирск,iOS,0
110941,2025-11-04,22,Санкт-Петербург,iOS,0
110942,2025-12-11,26,Самара,iOS,0
110943,2025-10-06,35,Москва,iOS,0
110944,2025-03-27,49,Казань,Android,0
110945,2025-07-19,50,Нижний Новгород,Android,0
110946,2026-02-20,39,Нижний Новгород,Android,0
110947,2025-03-06,40,Самара,iOS,0
110948,2025-10-17,39,Екатеринбург,iOS,0
110949,2026-04-17,42,Екатеринбург,Android,1
110950,2026-01-31,34,Екатеринбург,Android,0
110951,2025-02-03,32,Новосибирск,iOS,0
110952,2024-12-31,33,Москва,iOS,0
110953,2025-08-27,41,Казань,Android,0
110954,2026-03-23,44,Новосибирск,Android,1
110955,2026-02-05,23,Новосибирск,Android,0
110956,2025-10-29,43,Казань,iOS,0
110957,2025-01-20,37,Казань,Android,0
110958,2025-04-17,27,Нижний Новгород,Android,0
110959,2025-07-18,23,Новосибирск,Android,0
110960,2026-02-22,28,Санкт-Петербург,Android,0
110961,2025-05-31,41,Нижний Новгород,iOS,0
110962,2026-03-12,49,Екатеринбург,Android,1
110963,2026-04-03,41,Самара,iOS,1
110964,2025-10-01,27,Москва,Android,0
110965,2025-03-04,32,Казань,iOS,0
110966,2025-04-02,48,Санкт-Петербург,Android,0
110967,2025-03-05,33,Москва,Android,0
110968,2026-04-01,52,,iOS,1
110969,2025-12-22,29,Москва,iOS,0
110970,2025-10-22,29,Санкт-Петербург,iOS,0
110971,2026-03-08,44,Екатеринбург,iOS,1
110972,2025-09-02,59,Казань,Android,0
110973,2025-07-30,30,Екатеринбург,iOS,0
110974,2025-03-20,38,Нижний Новгород,iOS,0
110975,2025-09-03,46,Казань,iOS,0
110976,2025-06-02,50,Екатеринбург,iOS,0
110977,2025-03-07,25,Самара,Android,0
110978,2025-08-17,22,Москва,iOS,0
110979,2025-09-26,34,Новосибирск,Android,0
110980,2025-09-20,19,Новосибирск,iOS,0
110981,2025-04-22,27,Новосибирск,Android,0
110982,2025-01-29,31,Москва,Android,0
110983,2025-07-02,37,Новосибирск,iOS,0
110984,2025-09-09,25,Нижний Новгород,iOS,0
110985,2025-05-08,46,Казань,Android,0
110986,2026-03-13,39,Казань,Android,1
110987,2025-06-12,35,Москва,Android,0
110988,2025-04-16,39,Самара,iOS,0
110989,2025-07-08,34,Санкт-Петербург,Android,0
110990,2025-05-30,51,Москва,iOS,0
110991,2025-12-10,35,Москва,iOS,0
110992,2025-05-11,18,Казань,Android,0
110993,2025-09-03,31,Казань,Android,0
110994,2025-11-22,35,Санкт-Петербург,iOS,0
110995,2025-03-21,25,Екатеринбург,Android,0
110996,2025-12-18,41,Новосибирск,Android,0
110997,2025-10-14,43,Новосибирск,iOS,0
110998,2025-03-04,52,Новосибирск,iOS,0
110999,2025-02-07,27,Новосибирск,iOS,0
111000,2026-01-30,34,Самара,Android,0
111001,2025-02-24,35,Екатеринбург,iOS,0
111002,2025-05-30,25,Новосибирск,iOS,0
111003,2025-05-02,34,Москва,Android,0
111004,2025-07-25,31,Самара,Android,0
111005,2025-04-06,22,Нижний Новгород,iOS,0
111006,2026-03-31,42,Москва,iOS,1
111007,2026-01-01,21,Новосибирск,Android,0
111008,2025-08-25,58,Казань,iOS,0
111009,2026-03-18,26,Самара,Android,1
111010,2025-04-09,43,Казань,iOS,0
111011,2026-03-05,46,Москва,Android,1
111012,2025-02-17,21,Санкт-Петербург,Android,0
111013,2024-12-30,44,Самара,Android,0
111014,2025-07-06,39,Казань,iOS,0
111015,2026-04-04,18,Новосибирск,Android,1
111016,2025-12-17,25,Новосибирск,iOS,0
111017,2025-09-15,30,Новосибирск,Android,0
111018,2025-02-02,41,Нижний Новгород,Android,0
111019,2026-03-25,31,Екатеринбург,Android,1
111020,2026-01-12,47,Нижний Новгород,iOS,0
111021,2025-07-17,52,Санкт-Петербург,iOS,0
111022,2026-04-10,49,Новосибирск,iOS,1
111023,2024-12-26,24,Санкт-Петербург,iOS,0
111024,2025-08-17,25,Екатеринбург,iOS,0
111025,2025-07-07,27,Санкт-Петербург,iOS,0
111026,2026-02-04,23,Казань,Android,0
111027,2025-05-24,18,Москва,Android,0
111028,2026-03-27,30,Нижний Новгород,Android,1
111029,2026-02-27,19,Санкт-Петербург,Android,0
111030,2025-06-13,32,Казань,Android,0
111031,2025-06-27,49,Казань,iOS,0
111032,2025-09-21,38,Самара,Android,0
111033,2025-09-23,24,Екатеринбург,iOS,0
111034,2025-07-30,41,Новосибирск,Android,0
